X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
566.28	280.75	0.88438	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
566.28	280.75	0.88438	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
566.37	280.81	0.88438	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
566.15	280.67	0.88438	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
566.15	280.67	0.88438	NaN	NaN	NaN	388.75	306.33	0.3642	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
566.15	280.67	0.88438	NaN	NaN	NaN	399.4	299.4	0.3642	NaN	NaN	NaN	NaN	NaN	NaN	377.13	327.39	0.5119
566.15	280.67	0.88438	NaN	NaN	NaN	416.46	293.36	0.3642	NaN	NaN	NaN	NaN	NaN	NaN	380.95	326.6	0.5119
566.37	280.81	0.88438	NaN	NaN	NaN	431.16	287.59	0.3642	NaN	NaN	NaN	390.18	289.32	0.20462	384.28	326.34	0.5119
566.24	280.73	0.88438	NaN	NaN	NaN	442.96	282.2	0.3642	NaN	NaN	NaN	392.29	288.82	0.20462	387.42	325.87	0.5119
566.37	280.79	0.88438	NaN	NaN	NaN	449.85	275.66	0.3642	NaN	NaN	NaN	393.18	288.68	0.20462	390.43	325.17	0.5119
566.32	280.82	0.88438	NaN	NaN	NaN	441.3	270.02	0.3642	NaN	NaN	NaN	394.25	288.55	0.20462	392.66	324.61	0.5119
566.24	280.75	0.88438	NaN	NaN	NaN	431.32	268.84	0.3642	NaN	NaN	NaN	394.33	288.74	0.20462	396.47	324.04	0.5119
566.37	280.81	0.88438	368.38	309.31	0.46217	423.34	267.31	0.3642	363.18	322.95	0.34559	395.63	288.65	0.20462	406.43	320.19	0.5119
566.37	280.81	0.88438	371.48	308.79	0.46217	416.46	265.8	0.3642	368.59	324.22	0.34559	396.07	288.83	0.20462	414.99	314.71	0.5119
566.28	280.75	0.88438	376.42	307.58	0.46217	411.45	264.99	0.3642	377.23	325.29	0.34559	396.19	288.89	0.20462	421.85	310.14	0.5119
566.51	280.86	0.88438	379.59	307.19	0.46217	401.23	268.97	0.3642	391.42	329.36	0.34559	396.44	289.17	0.20462	428.09	305.35	0.5119
566.28	280.75	0.88438	382.43	306.77	0.46217	391.17	273.43	0.3642	403.08	329	0.34559	396.79	289.15	0.20462	433.68	300.82	0.5119
566.28	280.75	0.88438	384.56	306.28	0.46217	383.46	276.91	0.3642	412.6	323.18	0.34559	396.86	289.25	0.20462	438.18	296.78	0.5119
566.21	280.74	0.88438	386.74	305.91	0.46217	376.67	280.9	0.3642	419.26	318.17	0.20479	397.11	289.23	0.20462	442.2	290.61	-1
566.32	280.82	0.88438	388.84	305.41	0.46217	370.65	285.04	0.3642	424.15	311.48	0.20479	397.12	289.22	0.20462	431.62	286.54	-1
566.37	280.81	0.88438	391.22	305.04	0.46217	366.44	288.22	0.3642	427.79	305.06	0.20479	397	288	-2	428	287	-2
566.37	280.81	0.88438	393.04	305.18	-2	361.46	292.33	0.3642	431.25	299.86	0.20479	397	282	-2	421	289	-2
566.28	280.75	0.88438	394.42	304.18	NaN	357.41	296.16	0.3642	434.67	295.8	0.20479	394	278	-2	407	292	-2
566.28	280.75	0.88438	396.66	305.47	0.38274	353.62	299.79	0.3642	437.79	291.97	0.20479	389	275.62	0.3232	391.23	288.55	-1
566.28	280.75	0.88438	401.08	306.11	0.38274	350.3	303.09	0.3642	434.2	286.93	0.20479	387	274	-2	388	292	-2
566.28	280.75	0.88438	404.71	306.39	0.38274	347.02	306.31	0.3642	422.62	289.08	0.20479	384	276	-2	384	294	-2
566.28	280.75	0.88438	408.13	306.74	0.77036	345.54	311.63	0.3642	411.84	290.84	0.20479	383	281	-2	381.84	298.13	-2
566.28	280.75	0.88438	418	308.48	0.77036	346.71	317.98	0.3642	403.62	291.91	NaN	383	288	-2	379	301	-2
566.32	280.82	0.88438	425.8	307.93	0.77036	351.16	325.01	0.3642	404.19	291.7	-2	382.89	288.8	-2	376	305	-2
566.28	280.75	0.88438	434.95	305.65	0.77036	355.87	329.81	0.3642	404	293	-2	382.63	289.66	-2	374.01	309.28	-2
566.28	280.75	0.88438	435.49	302.66	0.77036	361	334.06	0.3642	398	294	-2	382.41	290.74	-2	372.02	313.56	-2
566.28	280.75	0.88438	426.92	302.27	0.77036	368.72	336.67	NaN	393	295	-2	382	293	-2	367.65	322.74	NaN
566.28	280.75	0.88438	415.29	302.39	0.77036	376.47	333.97	0.72063	387	293	-2	381.79	294.05	-2	365.65	327.03	NaN
566.28	280.75	0.88438	405.23	304.36	0.77036	384.25	330.56	0.72063	383	291	-2	380	293	-2	364.07	329.78	NaN
566.28	280.75	0.88438	395.01	308.11	0.77036	391.06	327.82	0.72063	379	292	-2	378	294	-2	362.53	333.19	NaN
566.39	280.77	0.88438	386.43	310.32	0.77036	396.87	325.48	0.72063	377	294	-2	377	295	-2	360.85	336.89	NaN
566.28	280.75	0.88438	386	310	-2	401.66	323.61	0.72063	377	296	-2	376.92	296.12	-2	359.84	339.33	NaN
566.37	280.81	0.88438	384	310	-2	406.18	321.79	0.72063	376	299	-2	376	299	-2	358.07	343.53	0.42366
566.42	280.79	0.88438	384	310	-2	410.63	320.08	0.72063	374	301	-2	374	301	-2	356.59	347.02	0.42366
566.37	280.79	0.88438	384	310	-2	414.75	318.62	0.72063	370	302	-2	370	302	-2	354.68	350.63	0.42366
566.28	280.75	0.88438	380	311	-2	418.22	317.33	0.72063	368	301	-2	368	302	-2	351.28	351.48	0.42366
566.28	280.75	0.88438	377	313	-2	421.41	316.35	0.72063	367	301	-2	367	301	-2	350.41	348.45	0.42366
566.32	280.82	0.88438	376	314	-2	423.92	315.83	0.72063	366	301	-2	366	301	-2	351.26	345.31	0.42366
566.28	280.75	0.88438	373	316	-2	426.41	315.19	0.72063	364	301	-2	364	301	-2	352.48	341.47	0.42366
566.28	280.75	0.88438	371	317	-2	431.91	311.72	0.72063	361	301	-2	361	301	-2	354	339	-2
566.44	280.83	0.88438	369	318	-2	438.25	308.43	0.72063	360	301	-2	360	301	-2	354	336	-2
566.44	280.83	0.88438	367	318	-2	443.66	305.15	0.72063	361	303	-2	361	303	-2	357	330	-2
566.28	280.75	0.88438	364	319	-2	449.1	301.87	0.72063	360	303	-2	360	303	-2	362.36	331.24	-2
566.28	280.75	0.88438	364	319	-2	453.58	299.34	0.72063	359	303	-2	359	303	-2	368	333	-2
566.37	280.81	0.88438	345.43	315.39	NaN	457.63	297.25	0.72063	358	304	-2	358	305	-2	373.09	333.72	0.82559
566.28	280.75	0.88438	344.36	316.29	NaN	461.34	295.58	0.72063	357	299	-2	356	308	-2	379.62	332.82	0.82559
566.37	280.81	0.88438	344.45	315.36	NaN	464.79	294.02	0.72063	357	299	-2	356	308	-2	387.49	331.77	0.82559
566.28	280.75	0.88438	345.7	313.19	NaN	465.02	291.33	0.72063	455	290	-2	399	327	-2	395.23	329.65	0.82559
566.37	280.81	0.88438	346.26	312.58	NaN	456.08	292.08	0.72063	446	296	-2	409	324	-2	401.59	327.91	0.82559
566.37	280.81	0.88438	343.44	317.6	NaN	447.22	295.48	0.72063	438	299	-2	419	316	-2	410.98	322.3	0.82559
566.28	280.75	0.88438	376	291.99	0.83055	439.8	297.8	0.72063	431	300	-2	425	311	-2	423.74	314.1	0.82559
566.28	280.75	0.88438	383.3	290.08	0.83055	433.77	298.44	0.72063	423	299	-2	431.42	308.73	-2	436.12	308.12	0.82559
566.24	280.75	0.88438	389.33	288.25	0.83055	426.51	298.56	0.72063	416	301	-2	438.46	309.31	-2	447.92	307.54	0.82559
566.28	280.75	0.88438	394.71	286.47	0.83055	418.98	300.11	0.72063	410	302	-2	445	310	-2	457.44	305.97	0.82559
566.42	280.79	0.88438	399.24	284.61	0.83055	413.58	301.23	0.72063	406	302	-2	447	305	-2	457.51	303.76	0.82559
566.32	280.82	0.88438	403.36	282.6	0.83055	413.72	301.15	-2	407	298	-2	435	310	-2	445.51	307.75	0.82559
566.44	280.83	0.88438	407.07	280.56	0.83055	413.86	301.08	-2	413	294	-2	426	312	-2	436.47	311.19	0.82559
