X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
566.28	280.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
566.28	280.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
566.37	280.81	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
566.15	280.67	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
566.15	280.67	NaN	NaN	NaN	NaN	388.75	306.33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
566.15	280.67	NaN	NaN	NaN	NaN	399.4	299.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	377.13	327.39	NaN
566.15	280.67	NaN	NaN	NaN	NaN	416.46	293.36	NaN	NaN	NaN	NaN	NaN	NaN	NaN	380.95	326.6	NaN
566.37	280.81	NaN	NaN	NaN	NaN	431.16	287.59	NaN	NaN	NaN	NaN	390.18	289.32	NaN	384.28	326.34	NaN
566.24	280.73	NaN	NaN	NaN	NaN	442.96	282.2	NaN	NaN	NaN	NaN	392.29	288.82	NaN	387.42	325.87	NaN
566.37	280.79	NaN	NaN	NaN	NaN	449.85	275.66	NaN	NaN	NaN	NaN	393.18	288.68	NaN	390.43	325.17	NaN
566.32	280.82	NaN	NaN	NaN	NaN	441.3	270.02	NaN	NaN	NaN	NaN	394.25	288.55	NaN	392.66	324.61	NaN
566.24	280.75	NaN	NaN	NaN	NaN	431.32	268.84	NaN	NaN	NaN	NaN	394.33	288.74	NaN	396.47	324.04	NaN
566.37	280.81	NaN	368.38	309.31	NaN	423.34	267.31	NaN	363.18	322.95	NaN	395.63	288.65	NaN	406.43	320.19	NaN
566.37	280.81	NaN	371.48	308.79	NaN	416.46	265.8	NaN	368.59	324.22	NaN	396.07	288.83	NaN	414.99	314.71	NaN
566.28	280.75	NaN	376.42	307.58	NaN	411.45	264.99	NaN	377.23	325.29	NaN	396.19	288.89	NaN	421.85	310.14	NaN
566.51	280.86	NaN	379.59	307.19	NaN	401.23	268.97	NaN	391.42	329.36	NaN	396.44	289.17	NaN	428.09	305.35	NaN
566.28	280.75	NaN	382.43	306.77	NaN	391.17	273.43	NaN	403.08	329	NaN	396.79	289.15	NaN	433.68	300.82	NaN
566.28	280.75	NaN	384.56	306.28	NaN	383.46	276.91	NaN	412.6	323.18	NaN	396.86	289.25	NaN	438.18	296.78	NaN
566.21	280.74	NaN	386.74	305.91	NaN	376.67	280.9	NaN	419.26	318.17	NaN	397.11	289.23	NaN	NaN	NaN	NaN
566.32	280.82	NaN	388.84	305.41	NaN	370.65	285.04	NaN	424.15	311.48	NaN	397.12	289.22	NaN	NaN	NaN	NaN
566.37	280.81	NaN	391.22	305.04	NaN	366.44	288.22	NaN	427.79	305.06	NaN	NaN	NaN	NaN	NaN	NaN	NaN
566.37	280.81	NaN	NaN	NaN	NaN	361.46	292.33	NaN	431.25	299.86	NaN	NaN	NaN	NaN	NaN	NaN	NaN
566.28	280.75	NaN	NaN	NaN	NaN	357.41	296.16	NaN	434.67	295.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN
566.28	280.75	NaN	396.66	305.47	NaN	353.62	299.79	NaN	437.79	291.97	NaN	389	275.62	NaN	NaN	NaN	NaN
