X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
NaN	NaN	NaN	755.4	424.14	NaN	NaN	NaN	NaN	722.9	642.97	NaN	769.31	486.27	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	722.77	643.2	NaN	764.93	478.21	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	722.87	643.11	NaN	760.35	469.24	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	722.85	643.08	NaN	773	419.45	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	722.77	643.2	NaN	769.48	415.03	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	722.87	643.11	NaN	766.87	411.44	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	722.71	643.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	722.77	643.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	722.87	643.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	722.87	643.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	722.71	643.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	756.57	443.25	NaN	767.16	411.44	NaN	722.87	643.11	NaN	741.33	388.62	NaN	752.46	377.86	NaN
749.25	416.51	NaN	758.12	442.49	NaN	765.77	406.71	NaN	722.87	643.08	NaN	737.32	380.62	NaN	751.63	372.06	NaN
748.53	412.89	NaN	759.13	441.55	NaN	764.5	401.6	NaN	722.71	643.22	NaN	736.53	371.27	NaN	750.83	366.36	NaN
744.67	406.52	NaN	760.04	440.46	NaN	762.88	395.72	NaN	722.77	643.16	NaN	NaN	NaN	NaN	NaN	NaN	NaN
740.51	399.97	NaN	761.22	439.58	NaN	760.48	389.43	NaN	722.71	643.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN
737.03	393.97	NaN	763.1	435.37	NaN	NaN	NaN	NaN	722.71	643.22	NaN	NaN	NaN	NaN	734.45	347.96	NaN
734.58	388.94	NaN	757.08	424.68	NaN	NaN	NaN	NaN	722.9	642.97	NaN	NaN	NaN	NaN	734.59	341.22	NaN
NaN	NaN	NaN	NaN	NaN	NaN	750.27	415.12	NaN	722.8	643.07	NaN	NaN	NaN	NaN	734.64	336.33	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	722.75	643.19	NaN	NaN	NaN	NaN	732.72	330.58	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	722.77	643.16	NaN	NaN	NaN	NaN	729.24	326.83	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	722.77	643.2	NaN	758.56	406.06	NaN	726.42	323.38	NaN
NaN	NaN	NaN	727.07	389.6	NaN	NaN	NaN	NaN	722.77	643.2	NaN	762	413.79	NaN	723.78	320.76	NaN
