X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	556.24	718.35	NaN	450.81	680.61	NaN	451.1	704.1	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	547.08	727.1	NaN	449.81	679.08	NaN	450.86	704.03	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	536.84	735.09	NaN	448.47	677.38	NaN	449.95	703.49	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	530.29	739.72	NaN	446.91	675.32	NaN	450.22	703.85	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	520.32	745.13	NaN	445.81	673.93	NaN	449.98	703.97	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	513.17	747.06	NaN	444.74	672.35	NaN	450.05	704.19	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	504.41	747	NaN	443.33	670.22	NaN	449.36	703.95	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	493.24	745	NaN	441.74	668.47	NaN	449.53	704.29	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	481.4	742.92	NaN	445.51	664.66	NaN	448.62	703.28	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	472.76	741.4	NaN	451.39	664.44	NaN	447.75	702.16	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	464.82	739.24	NaN	456.28	664.58	NaN	446.9	701	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	457.32	736.66	NaN	461	665.53	NaN	446.39	700.22	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	450.67	734.33	NaN	465.05	666.15	NaN	446.23	699.95	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	445.3	732.4	NaN	470.09	667.16	NaN	445.71	699.29	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	440.12	730.52	NaN	NaN	NaN	NaN	445.55	699.09	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	436.03	729	NaN	NaN	NaN	NaN	444.72	697.92	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	432.36	727.56	NaN	NaN	NaN	NaN	443.52	696.6	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	426.06	724.13	NaN	NaN	NaN	NaN	443.44	696.88	NaN
NaN	NaN	NaN	516.59	729.33	NaN	NaN	NaN	NaN	421.3	721.01	NaN	NaN	NaN	NaN	442.79	696.81	NaN
NaN	NaN	NaN	511.59	730.59	NaN	NaN	NaN	NaN	417.72	718.83	NaN	NaN	NaN	NaN	442.38	695.79	NaN
NaN	NaN	NaN	508.14	731.53	NaN	NaN	NaN	NaN	413.47	715.99	NaN	NaN	NaN	NaN	441.63	691.68	NaN
NaN	NaN	NaN	505.7	732.29	NaN	NaN	NaN	NaN	410.31	713.76	NaN	NaN	NaN	NaN	441.04	688.93	NaN
NaN	NaN	NaN	503.56	732.92	NaN	NaN	NaN	NaN	406.13	710.45	NaN	NaN	NaN	NaN	440.31	685.49	NaN
NaN	NaN	NaN	500.16	733.31	NaN	NaN	NaN	NaN	403.04	708.29	NaN	NaN	NaN	NaN	439.72	683.54	NaN
NaN	NaN	NaN	497.37	734.33	NaN	NaN	NaN	NaN	399.79	705.9	NaN	NaN	NaN	NaN	439.27	681.3	NaN
NaN	NaN	NaN	492.03	736.57	NaN	NaN	NaN	NaN	398.25	704.58	NaN	NaN	NaN	NaN	438.62	679.38	NaN
NaN	NaN	NaN	488.26	737.78	NaN	NaN	NaN	NaN	395.31	702.5	NaN	NaN	NaN	NaN	438.19	677.82	NaN
NaN	NaN	NaN	483.6	739.17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	437.63	676.05	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	437.2	674.36	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	436.66	672.77	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	402.66	698.85	NaN	NaN	NaN	NaN	436.37	671.47	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	435.98	670.15	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	434.07	668.41	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	429.11	665.94	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	460.43	726.23	NaN	425.34	664.39	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	453.7	722.02	NaN	421.29	662.62	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	447.93	718.33	NaN	418.13	661.28	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	442.85	715.2	NaN	416.05	660.63	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	438	712.29	NaN	413.26	659.39	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	376.52	673.58	NaN	433.32	709.46	NaN	409.23	657.48	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	372.56	669.42	NaN	429.02	706.69	NaN	408.15	657.3	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	366.81	663.79	NaN	425.41	704.3	NaN	404.71	655.62	NaN
411.42	716.71	NaN	NaN	NaN	NaN	NaN	NaN	NaN	360.28	660.52	NaN	421.79	701.86	NaN	403.7	655.28	NaN
400.74	702.96	NaN	NaN	NaN	NaN	NaN	NaN	NaN	353.69	658.43	NaN	418.09	699.3	NaN	401.99	654.66	NaN
392.61	687.22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	347.91	656.93	NaN	414.75	696.98	NaN	400.3	653.79	NaN
386.21	674.52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	342.61	655.88	NaN	411.77	694.91	NaN	398.18	652.71	NaN
