X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
NaN	NaN	NaN	783.23	567.06	0.38263	754.92	628.98	0.5399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	782.39	573.56	0.38263	753.91	629.97	0.5399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	781.19	579.32	0.38263	752.25	632.19	0.5399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	780.1	583.36	0.38263	750.51	634.34	0.5399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	777.13	590.51	0.38263	746.62	634.03	0.5399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	775.88	595.19	0.38263	739.56	623.15	0.5399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	772.88	600.88	0.56568	733.9	613.08	0.5399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	767.15	606.97	0.56568	728.73	604.06	0.5399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	764.1	609.35	0.56568	724.35	596.18	0.5399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	759.74	613.41	0.56568	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	755.43	617.09	0.56568	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	751.93	619.84	0.56568	714.62	577.28	0.48686	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	748.86	622.16	0.56568	712.5	572.46	0.48686	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	744.3	622.46	0.56568	710.34	567.68	0.48686	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	737.27	619.78	0.56568	708.8	563.83	0.48686	NaN	NaN	NaN	672.43	613.57	0.33985	NaN	NaN	NaN
NaN	NaN	NaN	729.44	616.82	0.56568	707.02	559.88	0.48686	NaN	NaN	NaN	671.17	616.28	0.33985	NaN	NaN	NaN
NaN	NaN	NaN	720.79	608.29	0.33296	708.88	550.09	0.48686	725.84	515.06	0.28535	670.29	618	0.33985	739.4	611.6	0.20804
NaN	NaN	NaN	714.22	602.72	0.33296	712.81	540.08	0.48686	722.97	512.11	0.28535	669.52	620.39	0.33985	735.79	615.95	0.20804
NaN	NaN	NaN	707.4	596.8	0.33296	716.27	532.72	0.48686	721.22	510	0.28535	668.98	621.98	0.33985	732.61	619.63	0.20804
NaN	NaN	NaN	704.17	593.67	0.33296	NaN	NaN	NaN	NaN	NaN	NaN	668.8	622.97	0.33985	731.07	621.55	0.20804
NaN	NaN	NaN	699.51	589.36	0.33296	NaN	NaN	NaN	NaN	NaN	NaN	667.95	625.29	0.33985	728.48	624.13	0.20804
NaN	NaN	NaN	696.62	586.51	0.33296	NaN	NaN	NaN	NaN	NaN	NaN	667.13	627.99	0.33985	719.98	623.04	0.20804
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	666.67	629.69	0.33985	708.69	614.5	0.20804
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	665.87	632.07	0.33985	699.42	607.36	0.20804
NaN	NaN	NaN	NaN	NaN	NaN	712.63	523.79	0.24909	NaN	NaN	NaN	664.01	634.69	0.33985	690.6	599	0.20804
NaN	NaN	NaN	NaN	NaN	NaN	711.37	533.46	0.24909	NaN	NaN	NaN	660.94	630.4	0.33985	688.8	598.5	0.20804
NaN	NaN	NaN	NaN	NaN	NaN	708.81	548.78	0.24909	NaN	NaN	NaN	661.38	626.35	0.33985	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	710.54	553.95	0.24909	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	715.7	565.97	0.67679	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	738.27	465.21	0.99665	717.88	576.5	0.67679	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	743.52	455.97	0.99665	719	583.36	0.67679	NaN	NaN	NaN	NaN	NaN	NaN
