X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
736.46	588.62	NaN	299.84	531.96	NaN	278.61	488.31	NaN	284.61	550.84	NaN	321.44	455.44	NaN	333.92	649.77	NaN
736.39	588.61	NaN	299.6	540.17	NaN	279.07	493.66	NaN	286.56	564.42	NaN	321.3	468.97	NaN	338.78	655.91	NaN
736.39	588.61	NaN	299.42	547.42	NaN	279.3	498	NaN	293.81	578.61	NaN	319.83	483.19	NaN	342.78	661.2	NaN
736.38	588.47	NaN	299.24	553.44	NaN	279.47	503.19	NaN	300.96	591.31	NaN	318.61	495.56	NaN	346.68	666.6	NaN
736.35	588.3	NaN	299.27	559.66	NaN	278.4	514.48	NaN	307.76	605.17	NaN	318.16	503.73	NaN	349.81	670.94	NaN
736.39	588.61	NaN	299.16	564.55	NaN	279.35	525.06	NaN	315.71	618.07	NaN	317.29	512.88	NaN	353.94	676.33	NaN
736.38	588.47	NaN	299.01	569.15	NaN	280.89	533.48	NaN	322.99	630.36	NaN	316.67	518.94	NaN	359.22	670.75	NaN
736.36	588.5	NaN	299.69	575.34	NaN	282.59	541.13	NaN	329.61	641.07	NaN	320.17	530.83	NaN	355.04	659.01	NaN
736.38	588.47	NaN	306.14	589.65	NaN	283.73	547.47	NaN	335.74	650.06	NaN	323.23	542.38	NaN	349.45	650.44	NaN
736.38	588.47	NaN	311.28	602.83	NaN	284.91	554.43	NaN	342.06	657.94	NaN	327.46	555.11	NaN	345.24	644.07	NaN
736.38	588.47	NaN	317.3	615.38	NaN	286.38	560.35	NaN	347.83	662.95	NaN	330.9	565.72	NaN	340.42	638.26	NaN
736.38	588.47	NaN	NaN	NaN	NaN	287.54	564.81	NaN	354.86	665	NaN	334.27	575.14	NaN	NaN	NaN	NaN
736.33	588.47	NaN	NaN	NaN	NaN	288.92	570.67	NaN	359.28	664.61	NaN	336.88	583.37	NaN	NaN	NaN	NaN
736.37	588.65	NaN	NaN	NaN	NaN	294.27	581.88	NaN	364.18	657.51	NaN	338.8	590.2	NaN	NaN	NaN	NaN
736.39	588.61	NaN	NaN	NaN	NaN	300.47	591.37	NaN	365.65	652.35	NaN	340.78	596.2	NaN	NaN	NaN	NaN
736.36	588.44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	367.61	645.52	NaN	342.73	601.77	NaN	NaN	NaN	NaN
736.36	588.44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	369.17	640.81	NaN	343.84	606.28	NaN	NaN	NaN	NaN
736.36	588.44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	370.76	636.1	NaN	343.28	610.79	NaN	NaN	NaN	NaN
736.35	588.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	372.37	630.71	NaN	341.3	615.09	NaN	NaN	NaN	NaN
736.39	588.61	NaN	NaN	NaN	NaN	NaN	NaN	NaN	369.98	627.39	NaN	NaN	NaN	NaN	NaN	NaN	NaN
736.35	588.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	362.13	625.98	NaN	NaN	NaN	NaN	294.68	591.71	NaN
736.35	588.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	355.88	625.78	NaN	NaN	NaN	NaN	291.43	580.81	NaN
736.35	588.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	288.27	572.7	NaN
736.38	588.47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	285.48	565.65	NaN
736.38	588.47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.71	559.48	NaN
736.43	588.44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.57	553.36	NaN
736.36	588.44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	281.12	542.04	NaN
736.39	588.61	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	279.46	533.61	NaN
