X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
332.5	322.91	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	660.94	355.86	NaN	294.72	372.46	NaN
325.16	330.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	650.76	345.13	NaN	290.27	382.03	NaN
318.06	338.56	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	643.11	337.92	NaN	286.21	394.37	NaN
311.72	345.17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	634.41	333.37	NaN	282.58	404.46	NaN
307.29	353.73	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	626.18	329.28	NaN	279.79	412.66	NaN
302.75	363.87	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	619.08	325.48	NaN	276.79	420.79	NaN
299.35	372.13	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	612.49	321.84	NaN	273.82	429.24	NaN
293.88	382.28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	606.46	318	NaN	271.59	435.28	NaN
290.25	392.55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	602.36	315.59	NaN	270.97	441.45	NaN
286.52	403.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	597.68	312.27	NaN	269.68	453.93	NaN
284.1	411.54	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	593.86	309.42	NaN	268.06	463.81	NaN
281.87	420.07	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	588.96	307.78	NaN	267.12	470.99	NaN
280.01	427.45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	586.86	307.45	NaN	267.33	477.6	NaN
279.25	434.07	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	585.03	307.24	NaN	269.48	488.61	NaN
278.4	444.08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	583.22	308.47	NaN	270.63	497.25	NaN
277.01	453.17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	581.13	310.77	NaN	271.59	505.83	NaN
276.17	461.09	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	582.17	308.2	NaN	272.25	513.15	NaN
275.25	468.68	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	272.53	519.53	NaN
274.03	474.99	NaN	NaN	NaN	NaN	NaN	NaN	NaN	320.22	587.31	NaN	NaN	NaN	NaN	273.54	526.59	NaN
272.28	481.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	320.45	589.76	NaN	NaN	NaN	NaN	274.23	533.23	NaN
272.16	486.04	NaN	NaN	NaN	NaN	NaN	NaN	NaN	317.63	591.83	NaN	NaN	NaN	NaN	276.3	542.52	NaN
271.06	492.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	316.66	591.97	NaN	NaN	NaN	NaN	279.08	554.1	NaN
270.64	501.56	NaN	NaN	NaN	NaN	NaN	NaN	NaN	314.89	589.75	NaN	580.48	312.6	NaN	281.19	562.35	NaN
272.16	512.62	NaN	NaN	NaN	NaN	NaN	NaN	NaN	312.32	585.98	NaN	583.8	314.36	NaN	283.6	570.18	NaN
273.48	522.39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	309.98	582.6	NaN	586.7	314.02	NaN	NaN	NaN	NaN
274.74	530.65	NaN	NaN	NaN	NaN	NaN	NaN	NaN	308.11	580.02	NaN	590.5	314.61	NaN	NaN	NaN	NaN
276.87	539.72	NaN	NaN	NaN	NaN	NaN	NaN	NaN	306.25	577.28	NaN	595.03	316.91	NaN	NaN	NaN	NaN
278.84	547.04	NaN	NaN	NaN	NaN	NaN	NaN	NaN	303.34	575.56	NaN	597.18	317.88	NaN	NaN	NaN	NaN
280.97	554.42	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	599.84	319.71	NaN	NaN	NaN	NaN
283.42	561.84	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	605	323.21	NaN	NaN	NaN	NaN
284.73	567.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	612.38	326.67	NaN	NaN	NaN	NaN
286.39	572.07	NaN	NaN	NaN	NaN	332.34	636.58	NaN	NaN	NaN	NaN	615.83	328.65	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	338.72	640.52	NaN	NaN	NaN	NaN	618.61	330.22	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	344.94	643.62	NaN	NaN	NaN	NaN	621.06	331.87	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	346.4	639.87	NaN	NaN	NaN	NaN	623.89	333.59	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	343.49	633.16	NaN	NaN	NaN	NaN	623.52	332.69	NaN	NaN	NaN	NaN
