X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
750.63	433.32	NaN	564.23	269.13	NaN	776.46	562.71	NaN	617.12	262.81	NaN	710.62	340.91	NaN	700.56	578.27	NaN
749.74	425.32	NaN	564.23	269.13	NaN	780.42	550.39	NaN	611.74	260.58	NaN	708.16	337.49	NaN	699.78	571.11	NaN
749.4	420.76	NaN	564.15	269.18	NaN	783.68	539.84	NaN	605.95	258.24	NaN	705.4	333.62	NaN	699.82	568.44	NaN
746.88	413.77	NaN	564.23	269.13	NaN	783.43	530.14	NaN	601.02	256.3	NaN	700.08	329.38	NaN	699.73	565.15	NaN
737.11	405.56	NaN	564.23	269.13	NaN	783.02	519.48	NaN	597.08	254.33	NaN	688.82	324.16	NaN	NaN	NaN	NaN
723.02	395.45	NaN	564.23	269.13	NaN	782.98	511.19	NaN	585.34	248.51	NaN	678.5	319.77	NaN	NaN	NaN	NaN
711.25	388.14	NaN	564.15	269.18	NaN	783.02	504.19	NaN	576.67	245.28	NaN	669.56	316.19	NaN	NaN	NaN	NaN
699.68	380.89	NaN	564.23	269.13	NaN	783.1	498.21	NaN	568.47	242.4	NaN	661.44	312.49	NaN	NaN	NaN	NaN
690.19	374.91	NaN	564.15	269.18	NaN	783.21	493.25	NaN	559.78	239.57	NaN	651.67	303.68	NaN	NaN	NaN	NaN
682	369.97	NaN	564.23	269.13	NaN	783.68	488.26	NaN	553.12	237.52	NaN	640.88	294.69	NaN	708.78	531.83	NaN
673.76	364.87	NaN	564.23	269.13	NaN	783.76	483.59	NaN	546.06	235.55	NaN	632.46	287.63	NaN	NaN	NaN	NaN
666.97	360.62	NaN	564.23	269.13	NaN	783.98	480.21	NaN	539.92	235.79	NaN	625.97	282.24	NaN	NaN	NaN	NaN
660.94	355.19	NaN	564.23	269.13	NaN	784.33	478.29	NaN	527.75	236.65	NaN	617.96	275.76	NaN	NaN	NaN	NaN
650.42	343.43	NaN	564.15	269.18	NaN	784.85	476.53	NaN	515.67	237.69	NaN	612.44	271.59	NaN	NaN	NaN	NaN
641.11	334.21	NaN	564.23	269.13	NaN	785.22	471.75	NaN	504.82	239.41	NaN	605.88	267.05	NaN	NaN	NaN	NaN
633.01	325.99	NaN	564.23	269.13	NaN	782.21	465.9	NaN	496.22	241.04	NaN	599.01	260.96	NaN	NaN	NaN	NaN
625.45	318.77	NaN	564.23	269.13	NaN	777.32	458.99	NaN	488.29	242.7	NaN	587.29	251.73	NaN	NaN	NaN	NaN
618.32	312.17	NaN	564.23	269.13	NaN	773.78	452.97	NaN	481.42	244.28	NaN	575.96	245.41	NaN	NaN	NaN	NaN
613.05	307.42	NaN	563.99	269.18	NaN	771.21	447.7	NaN	475.09	245.87	NaN	565.82	240.45	NaN	NaN	NaN	NaN
606.92	302.07	NaN	564.23	269.13	NaN	768.86	442.1	NaN	468.83	247.48	NaN	557.31	236.85	NaN	NaN	NaN	NaN
597.33	298.19	NaN	564.06	269.13	NaN	767.22	436.13	NaN	463.23	249.04	NaN	548.71	233.7	NaN	NaN	NaN	NaN
586.93	297.79	NaN	564.15	269.18	NaN	766.65	430.39	NaN	458	250.52	NaN	541.58	231.43	NaN	713.44	462.06	NaN
574.63	297.36	NaN	564.15	269.18	NaN	765.46	424.04	NaN	453.26	251.87	NaN	535.02	229.89	NaN	714.35	452.63	NaN
563.29	297.36	NaN	564.15	269.18	NaN	764.48	418.52	NaN	449.04	253.23	NaN	526.41	229.6	NaN	714.96	445.28	NaN
552.64	297.72	NaN	564.15	269.18	NaN	763.93	413.84	NaN	445.02	254.36	NaN	516.18	230.58	NaN	714.83	437.91	NaN
544.83	297.83	NaN	564.15	269.18	NaN	764.55	406.12	NaN	440.54	255.74	NaN	507	231.66	NaN	714.74	432.33	NaN
537.42	298.35	NaN	564.23	269.13	NaN	763.88	396.74	NaN	436.96	256.87	NaN	498.71	233.23	NaN	714.23	426.29	NaN
529.28	298.87	NaN	564.15	269.18	NaN	763.37	387.87	NaN	434.22	257.74	NaN	491.63	234.72	NaN	714.24	421.12	NaN
523.1	299.37	NaN	564.06	269.19	NaN	762.59	379.77	NaN	431.9	258.46	NaN	484.82	236.6	NaN	714.69	416.77	NaN
516.04	299.96	NaN	564.23	269.13	NaN	761.29	373.45	NaN	429.71	258.29	NaN	479.06	238.13	NaN	716.25	413.55	NaN
510.85	300.44	NaN	564.15	269.18	NaN	757.28	366.58	NaN	427.8	257.73	NaN	472.94	239.91	NaN	718.8	404.39	NaN
504.19	301.21	NaN	564.06	269.19	NaN	752.64	359.2	NaN	423.65	255.97	NaN	467.74	241.49	NaN	719.36	398.23	NaN
500.18	301.47	NaN	564.06	269.19	NaN	750.17	356.1	NaN	419.94	256.56	NaN	463.01	242.74	NaN	719.67	393	NaN
494.83	302	NaN	564.23	269.13	NaN	747.04	352.82	NaN	415.25	258.3	NaN	459.42	243.74	NaN	719.78	388.38	NaN
490.52	302.43	NaN	564.23	269.13	NaN	744.78	350.16	NaN	411.41	259.84	NaN	454.99	244.92	NaN	719.49	383.51	NaN
486.11	302.91	NaN	564.23	269.13	NaN	741.14	348.59	NaN	408.11	261.13	NaN	450.64	246.27	NaN	719.51	381.27	NaN
481.54	303.5	NaN	564.23	269.13	NaN	735.4	345.21	NaN	404.49	262.71	NaN	447.14	247.39	NaN	719.15	376.42	NaN
477.7	303.91	NaN	564.23	269.13	NaN	729.72	340.96	NaN	401.65	264.43	NaN	444.04	248.36	NaN	717.8	372.12	NaN
474.1	304.46	NaN	564.23	269.13	NaN	727.22	338.71	NaN	396.07	271.21	NaN	441.1	249.24	NaN	716.08	367.3	NaN
471	304.72	NaN	564.23	269.13	NaN	723.44	334.94	NaN	388.82	279.37	NaN	437.72	250.39	NaN	714.79	363.94	NaN
467.78	305.15	NaN	564.23	269.13	NaN	720.84	332.22	NaN	382.92	286.88	NaN	434.85	251.69	NaN	713.37	360.33	NaN
464.54	305.72	NaN	564.06	269.14	NaN	718.54	329.82	NaN	377.66	294.28	NaN	429.04	253.39	NaN	707.54	357.32	NaN
461.63	306.2	NaN	564.23	269.13	NaN	716.52	327.33	NaN	373.47	300.56	NaN	422.39	255.61	NaN	700.73	354.6	NaN
458.4	306.69	NaN	564.23	269.13	NaN	714.52	324.45	NaN	370.13	305.76	NaN	415.82	257.53	NaN	693.91	351.89	NaN
455.98	307.05	NaN	564.23	269.13	NaN	712.38	320.25	NaN	366.6	311.43	NaN	409.08	260.66	NaN	686.49	349.42	NaN
453.17	307.64	NaN	564.23	269.13	NaN	710.26	318.2	NaN	363.38	316.49	NaN	402.97	263.91	NaN	680.52	347.7	NaN
450.69	308.18	NaN	564.23	269.13	NaN	705.23	316.6	NaN	357.83	321.88	NaN	397.53	266.55	NaN	675.44	346.49	NaN
448.45	308.62	NaN	564.06	269.14	NaN	699.43	314.53	NaN	350.82	329.81	NaN	392.88	268.92	NaN	670.57	345.53	NaN
445.8	309.22	NaN	564.23	269.13	NaN	694.9	312.63	NaN	344.91	337.95	NaN	388.2	271.24	NaN	666.04	344.6	NaN
443.74	309.69	NaN	564.23	269.13	NaN	689.33	310.15	NaN	340	345.08	NaN	384.1	273.34	NaN	661.57	343.72	NaN
441.59	310.27	NaN	564.23	269.13	NaN	685.86	308.49	NaN	335.85	351.25	NaN	379.22	277.77	NaN	657.79	343.1	NaN
440.45	310.77	NaN	564.15	269.18	NaN	682.98	307.11	NaN	331.72	357.33	NaN	373.11	284.07	NaN	654.45	343.04	NaN
437.25	314.08	NaN	564.06	269.14	NaN	679.06	305.29	NaN	327.78	363.05	NaN	367.77	289.53	NaN	652.08	342.64	NaN
431.91	320.33	NaN	564.42	269.12	NaN	676.02	303.83	NaN	324.46	367.8	NaN	362.81	294.47	NaN	649.96	342.54	NaN
426.93	325.28	NaN	564.23	269.13	NaN	672.3	302.24	NaN	321.43	372.3	NaN	358.6	298.84	NaN	649.1	342.17	NaN
NaN	NaN	NaN	564.23	269.13	NaN	669.82	301.1	NaN	318.64	376.23	NaN	355.12	302.42	NaN	646.19	341.36	NaN
NaN	NaN	NaN	564.23	269.13	NaN	667.45	300.18	NaN	315	382.59	NaN	351.18	306.97	NaN	642.98	339.81	NaN
NaN	NaN	NaN	564.23	269.13	NaN	664.71	298.92	NaN	314.81	385.11	NaN	348.14	310.28	NaN	639.24	337.46	NaN
NaN	NaN	NaN	564.23	269.13	NaN	662.85	298.19	NaN	316.38	391.57	NaN	345.53	313.15	NaN	636.87	336.03	NaN
NaN	NaN	NaN	564.23	269.13	NaN	661.02	297.49	NaN	317.63	395.73	NaN	343.08	315.94	NaN	NaN	NaN	NaN
NaN	NaN	NaN	564.23	269.13	NaN	658.78	296.46	NaN	319.78	400.62	NaN	340.46	318.92	NaN	NaN	NaN	NaN
NaN	NaN	NaN	564.23	269.13	NaN	656.96	295.67	NaN	321.48	403.78	NaN	338.44	321.34	NaN	NaN	NaN	NaN
