X1	Y1	ProbId1	X2	Y2	ProbId2	
811.27	363.29	1	820.81	387.38	1
816.03	361.36	1	818.23	389.37	1
818.38	361.06	1	816.39	390.78	1
820.41	361.05	1	815.41	391.88	1
822.82	360.72	1	814.77	392.81	1
826.88	359.11	1	814.55	393.55	1
828.11	359.57	1	813.69	394.52	1
830.58	359	1	813.29	395.65	1
832.63	358.76	1	807.58	398.4	1
834.86	358.14	1	798.83	398.96	1
836.49	357.84	1	791.65	399.28	1
837.78	357.88	1	784.81	400	1
840.39	356.8	1	779.05	400.64	1
841.27	356.71	1	772.59	401.42	1
842.58	356.3	1	768.14	401.85	1
843.73	355.78	1	764.94	402.02	1
844.73	355.42	1	760.25	402.16	1
845.54	354.91	1	756.09	402.2	1
846.02	354.65	1	752.44	402.24	1
846.28	354.71	1	748.45	402.36	1
848.65	353.49	1	744.81	402.65	1
847.36	355.12	1	742.55	402.63	1
849.49	356.45	1	739.46	402.55	1
852.72	358.45	1	736.21	401.18	1
855.2	360.2	1	735.2	395.42	1
857.35	361.8	1	736.97	388.38	1
858.84	362.79	1	738.88	384.06	1
863.68	365.54	1	741.02	379.4	1
866.21	366.7	1	742.86	376.06	1
866.62	367	1	744.87	372.45	1
868.27	368.22	1	746.99	368.7	1
872.48	371.79	1	748.87	365.63	1
873.32	373.35	1	750.62	362.96	1
876.42	377.56	1	752.36	360.21	1
877.97	379.31	1	754.19	357.09	1
879.18	380.58	1	755.44	355.88	1
880.85	382.87	1	757.17	353.96	1
882.37	384.91	1	759.73	352.07	1
883.97	387.02	1	762.87	349.39	1
885.7	389.55	1	766.05	346.16	1
886.96	390.75	1	769.09	343.77	1
888.59	393.2	1	773.88	342.25	1
889.71	394.08	1	780.49	342.51	1
890.99	395.94	1	784.8	343.1	1
892.2	397.72	1	790	344.05	1
893.51	399.67	1	793.76	344.51	1
894.4	400.54	1	797.56	344.91	1
895.54	402.14	1	800.59	345.29	1
896.52	403.64	1	803.59	345.41	1
897.12	404.26	1	806.14	345.81	1
897.87	405.6	1	807.98	345.59	1
898.72	407.37	1	810.41	345.72	1
899.08	408	1	812.29	345.94	1
899.78	409.13	1	814.36	346.02	1
900.47	410.24	1	815.9	346.38	1
900.69	410.84	1	818.27	347.87	1
899.54	413.26	1	820.12	348.78	1
896.86	413.7	1	823.47	350.8	1
892.72	413.96	1	826.48	352.07	1
890.25	414.01	1	829.32	353.22	1
886.18	414.83	1	831.48	353.95	1
880.66	416.4	1	833.86	354.71	1
876.76	417.75	1	836.5	355.88	1
874.75	418.53	1	838.36	356.33	1
872.27	419.47	1	840.54	357.15	1
869.2	420.29	1	842.58	357.82	1
865.19	421.26	1	845.26	358.59	1
864.46	421.76	1	850.36	359.9	1
861.54	422.42	1	855.63	361.79	1
859.75	423.18	1	859.35	363.25	1
858.09	423.69	1	862.73	364.48	1
856.72	424.19	1	865.19	365.27	1
854.18	424.6	1	868.44	366.71	1
852.62	424.92	1	871.01	367.48	1
850.38	424.97	1	874.13	369.17	1
846.84	422.99	1	875.93	369.55	1
841.24	417.66	1	877.81	370.29	1
834.85	412.94	1	879.33	370.88	1
829.46	408.46	1	881.06	371.75	1
825.47	404.5	1	882.41	372.35	1
821.95	400.57	1	883.57	374	1
818.54	396.27	1	887.2	377.41	1
815.29	391.89	1	892.35	381.42	1
812.66	388.21	1	897.14	384.96	1
809.85	384.28	1	900.35	387.94	1
808.13	381.59	1	903.34	390.67	1
806.89	379.43	1	905.91	393	1
805.29	376.82	1	908.72	395.3	1
803.59	373.8	1	911.49	397.63	1
802.63	371.4	1	913.9	399.44	1
801.52	368.84	1	916.75	401.55	1
800.43	366.34	1	919.18	403.5	1
799.44	364.11	1	921.3	405.06	1
799.35	362.61	1	922.78	406.19	1
799.3	360.26	1	924.57	407.47	1
797.05	354.19	1	926.33	408.93	1
794.01	348.33	1	927.7	409.85	1
791.97	344.9	1	929.37	411.29	1
790.02	344.2	1	930.94	412.3	1
786.08	343.76	1	934.75	412.04	1
784.23	344.35	1	937.53	411.13	1
780.55	345.31	1	940.22	410.02	1
777.61	346.07	1	942.75	409.02	1
773.8	346.96	1	944.61	408.43	1
770.84	347.82	1	946.92	407.51	1
769.27	348.11	1	947.62	407.43	1
767.08	348.79	1	948.15	404.51	1
764.9	349.13	1	946.55	401.71	1
763.35	349.75	1	943.42	397.19	1
761.81	350	1	940.77	393.17	1
759.86	350.38	1	937.23	389.34	1
758.51	350.82	1	934.11	386.8	1
755.82	351.33	1	931.58	384.96	1
755.04	351.41	1	929.75	383.41	1
753.78	351.67	1	927.63	381.71	1
753.06	351.8	1	925.57	380.1	1
751.41	352.16	1	923.69	378.52	1
750.57	352.29	1	921.79	376.81	1
749.59	352.39	1	920.76	375.67	1
748.39	352.56	1	919.85	374.58	1
747.66	352.66	1	919.67	373.89	1
747.35	352.71	1	918.03	373.53	1
747.57	352.9	1	914.81	373.19	1
747.16	353.1	1	913.77	372.64	1
746.62	353.28	1	909.93	372.09	1
746.35	353.38	1	910.6	371.87	1
745.92	353.58	1	909.61	371.56	1
744.46	353.19	1	908.99	371.34	1
743.66	352.89	1	908.88	371.2	1
741.93	352.68	1	908.67	370.99	1
740.13	352.54	1	905.97	370.17	1
738.25	352.57	1	904.4	368.8	1
736.79	352.52	1	902.59	368.35	1
734.79	352.44	1	899.35	368.21	1
733.97	352.46	1	896.44	368.16	1
733.07	352.52	1	893.71	368.16	1
