X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
635.62	683.24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	335.73	644	NaN	395.89	275.54	NaN	285.78	580.43	NaN
635.73	683.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	330.22	643.44	NaN	392.45	278.31	NaN	282.59	570.92	NaN
635.73	683.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	321.76	642.31	NaN	388.75	281.15	NaN	279.76	562.13	NaN
635.55	683.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	317.94	640.96	NaN	385	284.01	NaN	277.1	553.68	NaN
635.64	683.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	314.84	637.97	NaN	381.25	286.92	NaN	275.06	547.2	NaN
635.55	683.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	311.12	633.59	NaN	379.14	288.6	NaN	272.87	541.02	NaN
635.55	683.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	308.62	628.72	NaN	375.81	291.07	NaN	271.2	534.71	NaN
635.58	683.22	NaN	285.25	573.6	NaN	300.33	575.25	NaN	306.25	623.22	NaN	373.15	293.03	NaN	271.56	526.07	NaN
635.53	683.24	NaN	282.37	564.98	NaN	300.88	568.9	NaN	304.23	619.32	NaN	370.97	294.73	NaN	271.12	516.43	NaN
635.64	683.18	NaN	280	558.2	NaN	302.27	560.64	NaN	301.66	615.62	NaN	368.38	296.67	NaN	270.98	508.4	NaN
635.73	683.15	NaN	277.47	551.71	NaN	303.07	544.9	NaN	299.52	613.08	NaN	367.03	297.77	NaN	270.88	500.83	NaN
635.55	683.18	NaN	275.26	546.3	NaN	302.24	525.29	NaN	295.67	607.6	NaN	364.71	299.57	NaN	270.82	494.66	NaN
635.73	683.15	NaN	272.92	540.49	NaN	301.11	511.78	NaN	292.05	594.8	NaN	362.65	301.21	NaN	270.89	488.66	NaN
635.73	683.15	NaN	271.03	535.74	NaN	300.2	497.36	NaN	290.23	579.11	NaN	361.51	302.19	NaN	271.13	483.65	NaN
635.73	683.15	NaN	270.78	530.98	NaN	299.71	487.88	NaN	290.83	561.12	NaN	359.48	303.84	NaN	271.35	478.42	NaN
635.64	683.18	NaN	272.18	523.32	NaN	298.93	474.1	NaN	290.98	545.22	NaN	358.06	304.87	NaN	271.41	474.28	NaN
635.82	683.14	NaN	272.89	517.2	NaN	298.71	465.83	NaN	289.22	531.02	NaN	355.62	306.38	NaN	271.59	470.75	NaN
635.64	683.18	NaN	273.49	512.13	NaN	298.7	458.3	NaN	285.67	522.97	NaN	347.91	311.09	NaN	272.04	466.91	NaN
635.62	683.24	NaN	NaN	NaN	NaN	298.85	450.75	NaN	NaN	NaN	NaN	341.7	316.17	NaN	272.26	464.35	NaN
635.55	683.18	NaN	NaN	NaN	NaN	299.08	443.41	NaN	NaN	NaN	NaN	335.29	321.34	NaN	272.7	461.63	NaN
635.53	683.24	NaN	286.4	486.27	NaN	299.41	439.75	NaN	277.67	511.57	NaN	330.19	325.47	NaN	273.15	458.76	NaN
635.55	683.18	NaN	289.68	477.64	NaN	299.64	431.75	NaN	277.39	509.75	NaN	326.37	331.43	NaN	273.35	457.26	NaN
635.53	683.24	NaN	292	469.65	NaN	299.83	426.5	NaN	277.29	506.35	NaN	323.15	340.7	NaN	273.73	455.36	NaN
635.55	683.18	NaN	293.55	462.78	NaN	300.11	423	NaN	277.3	503.74	NaN	319.87	348.89	NaN	274.13	453.19	NaN
635.53	683.24	NaN	293	455.28	NaN	300.33	419.07	NaN	277.41	501.82	NaN	316.86	356.36	NaN	274.38	452.01	NaN
635.64	683.18	NaN	289.14	447.02	NaN	300.72	414.28	NaN	277.86	498.37	NaN	314.4	362.33	NaN	274.77	450.16	NaN
635.73	683.15	NaN	NaN	NaN	NaN	300.75	411.52	NaN	278.11	496.13	NaN	311.88	368.14	NaN	NaN	NaN	NaN
635.55	683.18	NaN	NaN	NaN	NaN	299.91	407.56	NaN	278.48	494.47	NaN	309.6	373.16	NaN	NaN	NaN	NaN
635.82	683.14	NaN	NaN	NaN	NaN	294.25	404.28	NaN	278.79	493.11	NaN	307.1	378.61	NaN	NaN	NaN	NaN
635.82	683.14	NaN	NaN	NaN	NaN	289.9	403.62	NaN	279.55	490.89	NaN	304.86	384.1	NaN	NaN	NaN	NaN
635.53	683.24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	279.96	489.51	NaN	NaN	NaN	NaN	NaN	NaN	NaN
635.64	683.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	280.31	488	NaN	NaN	NaN	NaN	NaN	NaN	NaN
635.73	683.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	280.5	487.08	NaN	NaN	NaN	NaN	303.42	395.14	NaN
635.64	683.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	280.8	485.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN
635.82	683.14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	281.06	484.81	NaN	NaN	NaN	NaN	NaN	NaN	NaN
635.55	683.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	281.47	483.43	NaN	NaN	NaN	NaN	NaN	NaN	NaN
635.53	683.24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	281.85	482.42	NaN	NaN	NaN	NaN	NaN	NaN	NaN
635.73	683.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.28	481.17	NaN	NaN	NaN	NaN	NaN	NaN	NaN
635.82	683.14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.6	480.02	NaN	NaN	NaN	NaN	288.24	411.31	NaN
635.64	683.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	281.47	475.93	NaN	NaN	NaN	NaN	289.11	407.4	NaN
635.55	683.18	NaN	NaN	NaN	NaN	301.13	438.58	NaN	280.16	470.56	NaN	NaN	NaN	NaN	290.14	403.68	NaN
