361.64	315.31	0.76819	NaN	NaN	NaN	339.48	355.79	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
345.49	327.34	0.76819	515.68	303.13	1	345.02	347.16	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
333.59	337.55	0.76819	516.24	302.85	1	358.77	336.6	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
328.41	346.42	0.76819	518.67	297.6	1	360.65	329.54	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
323.07	358.24	0.76819	519.88	296.02	1	346.96	329.36	1	NaN	NaN	NaN	584.16	720.79	1	NaN	NaN	NaN
NaN	NaN	NaN	519.49	293.9	1	335.62	327.23	1	NaN	NaN	NaN	555.86	736.29	1	NaN	NaN	NaN
NaN	NaN	NaN	518.67	282.59	1	328.31	328.28	1	NaN	NaN	NaN	532.81	748.15	1	NaN	NaN	NaN
NaN	NaN	NaN	518.74	282.31	1	319.92	337.19	1	305.82	392.54	0.56828	514.1	742.79	1	NaN	NaN	NaN
NaN	NaN	NaN	518.05	281.76	1	314.58	344.31	1	318.4	379.43	0.56828	495.93	736.52	1	NaN	NaN	NaN
277.22	424.88	0.82253	513.89	282.29	1	311.8	348.18	1	339.7	363.85	0.56828	483.19	733.11	1	287.71	399.29	0.98119
276.05	432.4	0.82253	510.1	280.57	1	309.61	351.61	1	350.48	345.77	0.95562	471.84	730.42	1	287.35	407.2	0.98119
286.08	439	0.82253	503	274.67	1	307.67	354.75	1	349.07	326.61	0.95562	463.56	728.65	1	286.96	414.44	0.98119
300.9	432.67	0.82253	499.51	272.12	1	306.6	356.99	1	351.15	313.32	0.95562	454.91	726.59	1	285.85	419.95	0.98119
315.22	420.4	0.82253	499.72	272.16	1	305.92	358.69	1	363.48	293.2	0.95562	447.64	724.84	1	285.06	424.88	0.98119
333.38	395.39	1	497.08	272.95	1	305.12	360.49	1	381.18	274.51	0.95562	441.64	723.52	1	284.94	428.51	0.98119
350.23	374.97	1	494.87	274.19	1	304.64	361.72	1	395.59	266.27	0.95562	435.02	722.09	1	284.83	430.81	0.98119
365.75	358.71	1	494.22	274.59	1	304.07	363.29	1	407.18	263.18	0.95562	429.34	721.09	1	285.49	434.36	0.98119
375.17	338.15	1	494.27	274.61	1	303.63	364.08	1	412.88	262.27	0.95562	424.76	720.27	1	292.68	428.93	0.98119
380.59	319.82	1	494.15	274.58	1	303.37	365.13	1	421.45	259.06	0.95562	419.84	719.46	1	302.64	419.14	0.98119
385.8	303.18	1	492.17	274.64	1	302.96	366.38	1	442.69	251.07	0.95562	415.92	718.45	1	315	407.08	0.98119
390	289.57	1	491.3	274.74	1	302.75	366.96	1	454.78	259.02	0.97709	411.58	716.9	1	328.93	393.27	0.98119
394.66	276.81	1	490.39	276.42	1	302.51	368.09	1	445.85	271.37	0.97709	407.88	715.51	1	344.79	378.84	0.98119
405.09	267.04	1	489.46	277.41	1	302.28	368.86	1	437.09	279.54	0.97709	405.15	714.24	1	365.4	365.67	0.98119
