X1	Y1	ProbId1	
784.68	350.07	NaN
785.04	350.01	NaN
785.9	350.16	NaN
785.31	349.96	NaN
786.25	350.21	NaN
786.37	350.29	NaN
786.48	350.3	NaN
788.04	350.82	NaN
788.73	351.31	NaN
789	351.2	NaN
788.88	351.16	NaN
790.01	351.74	NaN
790.12	351.38	NaN
790.48	351.72	NaN
790.52	351.84	NaN
790.91	351.32	NaN
791.89	351.86	NaN
791.97	351.71	NaN
792.07	351.87	NaN
791.59	351	NaN
793.25	351.57	NaN
792.48	351.14	NaN
792.45	351.36	NaN
792.13	351.04	NaN
793.33	351.32	NaN
793	351.18	NaN
793.77	351.66	NaN
794.25	351.48	NaN
793.75	351.16	NaN
794.53	351.51	NaN
795.91	352.06	NaN
795.41	352.78	NaN
795.53	352.97	NaN
796.46	352.83	NaN
796.62	353.19	NaN
797.91	353.98	NaN
798.17	353.94	NaN
799.01	354.13	NaN
799.06	354.37	NaN
799.4	354.42	NaN
799.68	354.15	NaN
800.9	354.66	NaN
800.56	354.97	NaN
801.38	355.04	NaN
801.64	355.41	NaN
802.21	355.61	NaN
802.81	355.35	NaN
803.05	355.68	NaN
803.19	355.64	NaN
803.35	355.75	NaN
803.96	355.45	NaN
803.9	355.86	NaN
804.66	356.63	NaN
806.11	356.89	NaN
805.71	356.56	NaN
807.36	357.72	NaN
807.64	357.79	NaN
807.68	358.07	NaN
809.09	358.3	NaN
808.77	358.4	NaN
809.82	358.65	NaN
810.48	359.44	NaN
810.91	359.73	NaN
811.48	359.37	NaN
811.31	359.51	NaN
812.52	360.57	NaN
814.08	361.4	NaN
813.96	361.1	NaN
813.31	360.11	NaN
813.48	360.43	NaN
813.62	360.42	NaN
813.71	360.76	NaN
814.16	360.42	NaN
814.44	360.66	NaN
815.45	362.83	NaN
815.19	361.55	NaN
815.73	362.14	NaN
814.98	362.12	NaN
815.96	362.26	NaN
815.39	361.54	NaN
815.68	361.6	NaN
815.83	361.79	NaN
816.36	363.22	NaN
817.38	363.87	NaN
817.93	364.43	NaN
818.89	364.76	NaN
820.42	366.1	NaN
819.51	365.45	NaN
821.09	366.87	NaN
822.12	367.18	NaN
822.9	367.85	NaN
822.57	367.44	NaN
821.97	365.99	NaN
824.18	369.26	NaN
824.6	369.34	NaN
825.1	369.47	NaN
824.6	369.48	NaN
824.88	369.78	NaN
826.03	370.47	NaN
825.08	369.89	NaN
825.61	370.29	NaN
827.23	371.16	NaN
826.32	370.71	NaN
826.6	370.88	NaN
826.87	371.17	NaN
827.58	371.38	NaN
827.98	371.78	NaN
828.7	371.98	NaN
828.69	371.9	NaN
828.8	372.13	NaN
828.94	372.25	NaN
829.45	372.63	NaN
829.56	372.52	NaN
829.76	372.63	NaN
830.17	372.92	NaN
830.07	372.94	NaN
830.37	373.19	NaN
830.72	373.6	NaN
830.57	373.62	NaN
831.55	374.69	NaN
830.48	373.79	NaN
832.69	375.14	NaN
831.65	374.62	NaN
832.02	374.68	NaN
832.14	374.63	NaN
832.41	375.01	NaN
832.36	375.18	NaN
832.7	375.29	NaN
833.2	375.78	NaN
833.51	376.13	NaN
833.48	376.13	NaN
833.92	376.4	NaN
834.43	377.01	NaN
834.46	376.92	NaN
835.08	377.14	NaN
834.99	377.23	NaN
835.55	377.64	NaN
835.38	377.73	NaN
835.76	378.04	NaN
835.8	378.19	NaN
836.02	378.16	NaN
836.12	378.14	NaN
836.42	378.8	NaN
836.35	378.86	NaN
836.55	379.19	NaN
836.88	379.13	NaN
836.77	379.17	NaN
836.79	379.34	NaN
838.8	380.69	NaN
838.46	380.59	NaN
838.23	380.5	NaN
837.77	380.31	NaN
837.79	380.4	NaN
838.61	381.21	NaN
838.27	381.11	NaN
838.07	380.85	NaN
838.68	381.5	NaN
838.9	381.66	NaN
838.77	381.78	NaN
839.15	382.11	NaN
839.55	382.41	NaN
839.89	382.52	NaN
840.5	383.19	NaN
840.47	382.98	NaN
840.48	382.88	NaN
840.64	383.13	NaN
840.76	383.15	NaN
840.93	383.45	NaN
840.94	383.61	NaN
841.16	383.98	NaN
841.37	384.27	NaN
841.57	384.34	NaN
841.84	384.77	NaN
842.6	385.4	NaN
842.12	385.28	NaN
842.79	385.73	NaN
841.84	385.02	NaN
841.83	385.14	NaN
842.26	385.65	NaN
841.87	385.4	NaN
842.26	385.44	NaN
841.74	385.5	NaN
842.16	385.94	NaN
841.91	385.87	NaN
842.23	386.24	NaN
842.43	386.46	NaN
843.41	386.61	NaN
842.88	386.17	NaN
842.53	386.1	NaN
842.26	385.69	NaN
841.97	385.45	NaN
842.44	386.1	NaN
843.11	386.51	NaN
842.58	385.92	NaN
842.41	385.64	NaN
843.28	386.5	NaN
842.93	385.94	NaN
842.86	386.44	NaN
843.2	386.37	NaN
842.91	386.11	NaN
843.04	386.54	NaN
843.36	386.8	NaN
843.53	386.86	NaN
843.27	386.6	NaN
843.41	386.9	NaN
843.25	387.04	NaN
843.66	387.31	NaN
842.99	386.74	NaN
842.98	386.96	NaN
843.05	386.94	NaN
843.07	387.15	NaN
843.18	387.2	NaN
843.68	387.85	NaN
843.32	387.72	NaN
843.52	387.98	NaN
843.88	388.5	NaN
843.82	388.67	NaN
843.69	388.5	NaN
843.61	388.68	NaN
