X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
536.05	265.67	NaN	567.18	723.35	NaN	669.67	697.2	NaN	743.94	539.91	NaN	523.47	745.73	NaN	NaN	NaN	NaN
535.92	265.63	NaN	559.45	729.15	NaN	671.67	695.19	NaN	747.86	533.9	NaN	515.26	745.05	NaN	NaN	NaN	NaN
535.73	265.61	NaN	552.55	734.43	NaN	672.95	693.38	NaN	750.65	529.73	NaN	508.56	744.3	NaN	NaN	NaN	NaN
536.14	265.65	NaN	545.44	738.74	NaN	669.98	690.46	NaN	753.27	525.42	NaN	499.91	744.09	NaN	NaN	NaN	NaN
535.92	265.63	NaN	537.97	742.44	NaN	662.61	689.66	NaN	756.08	520.81	NaN	490.07	742.48	NaN	NaN	NaN	NaN
535.95	265.71	NaN	530.57	745.48	NaN	655.06	689.56	NaN	758.54	516.89	NaN	481.66	741.05	NaN	NaN	NaN	NaN
535.92	265.63	NaN	518.62	745.45	NaN	645.33	692.93	NaN	760.64	513.46	NaN	474.16	739.44	NaN	NaN	NaN	NaN
535.76	265.68	NaN	507.77	744.49	NaN	632.26	698.54	NaN	762.45	510.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN
536.02	265.61	NaN	496.73	743.53	NaN	620.32	704.24	NaN	764.54	506.89	NaN	NaN	NaN	NaN	NaN	NaN	NaN
535.73	265.61	NaN	486.49	742	NaN	609.07	709.16	NaN	766.37	503.79	NaN	448.92	732.02	NaN	NaN	NaN	NaN
535.92	265.63	NaN	475.39	740.51	NaN	594.96	716.54	NaN	767.97	501.18	NaN	NaN	NaN	NaN	NaN	NaN	NaN
535.85	265.65	NaN	467.25	738.49	NaN	581.09	724.73	NaN	770.02	497.57	NaN	NaN	NaN	NaN	NaN	NaN	NaN
536.02	265.61	NaN	458.89	736.51	NaN	569.14	731.71	NaN	768.15	494.89	NaN	NaN	NaN	NaN	NaN	NaN	NaN
535.73	265.61	NaN	450.08	733.78	NaN	557.97	737.88	NaN	762.9	496.74	NaN	415.54	720.04	NaN	NaN	NaN	NaN
536.02	265.61	NaN	439.47	730.03	NaN	547.25	744.15	NaN	756.81	500.21	NaN	408.06	716.76	NaN	NaN	NaN	NaN
535.73	265.61	NaN	434.75	727.04	NaN	540.08	746.86	NaN	750.18	503.81	NaN	403.26	713.66	NaN	NaN	NaN	NaN
536.14	265.65	NaN	427.73	721	NaN	530.19	747.94	NaN	744.52	509.12	NaN	395.95	704.63	NaN	NaN	NaN	NaN
535.73	265.61	NaN	420.64	714.23	NaN	518.44	746.56	NaN	735.35	518.16	NaN	390.48	698.48	NaN	NaN	NaN	NaN
536.05	265.67	NaN	413	708.2	NaN	507.37	746.39	NaN	727.25	526.94	NaN	384.54	692.77	NaN	NaN	NaN	NaN
535.83	265.67	NaN	406.57	703.52	NaN	497.4	746.05	NaN	719.37	535.75	NaN	378.71	687.74	NaN	NaN	NaN	NaN
535.82	265.58	NaN	400.92	698.42	NaN	490.47	745.25	NaN	715.84	539.88	NaN	374.45	684.27	NaN	NaN	NaN	NaN
535.92	265.63	NaN	394.52	690.07	NaN	480.14	743.54	NaN	NaN	NaN	NaN	370.18	681.09	NaN	NaN	NaN	NaN
535.73	265.61	NaN	388.81	683.92	NaN	468.91	739.78	NaN	NaN	NaN	NaN	366.28	678.24	NaN	NaN	NaN	NaN
535.73	265.61	NaN	383.41	678.63	NaN	458.61	737.15	NaN	NaN	NaN	NaN	362.51	675.66	NaN	NaN	NaN	NaN
535.73	265.61	NaN	378.9	674.52	NaN	449.34	735.79	NaN	NaN	NaN	NaN	358.88	673.21	NaN	NaN	NaN	NaN
535.92	265.63	NaN	373.73	670.33	NaN	440.11	732.22	NaN	NaN	NaN	NaN	351.43	665.3	NaN	NaN	NaN	NaN
535.73	265.61	NaN	369.35	667.63	NaN	430.56	728.68	NaN	669.93	618.22	NaN	343.41	658.91	NaN	NaN	NaN	NaN
536.14	265.65	NaN	365.24	665.39	NaN	423.38	724.62	NaN	661.53	626.5	NaN	336.28	653.89	NaN	NaN	NaN	NaN
535.73	265.61	NaN	359.51	662.84	NaN	416.5	720.57	NaN	650.83	636.19	NaN	NaN	NaN	NaN	NaN	NaN	NaN
536.02	265.61	NaN	353.02	661.23	NaN	408.82	717.6	NaN	638.67	644.74	NaN	324.38	640.37	NaN	NaN	NaN	NaN
535.82	265.58	NaN	345.27	658.19	NaN	405.23	715.9	NaN	627.09	651.89	NaN	317.25	632.04	NaN	NaN	NaN	NaN
535.92	265.63	NaN	340.3	656.42	NaN	396.21	709.35	NaN	617.16	657.56	NaN	313.82	626.27	NaN	688.52	387.9	NaN
535.73	265.61	NaN	335.08	653.41	NaN	388.72	705.54	NaN	608.11	662.31	NaN	309.7	620.64	NaN	688.08	385.62	NaN
535.92	265.63	NaN	327.79	647.66	NaN	382.91	702.3	NaN	599.22	667.07	NaN	307.36	615.29	NaN	690.15	384.68	NaN
535.63	265.57	NaN	321.87	638.57	NaN	379.6	699.33	NaN	586.86	673.71	NaN	304.75	608.48	NaN	692.09	383.6	NaN
536.05	265.67	NaN	316.18	630.41	NaN	371.71	692.95	NaN	571.71	680.12	NaN	302.1	602.62	NaN	694.15	382.54	NaN
535.73	265.61	NaN	312.47	622.87	NaN	367.26	689.37	NaN	558.59	685.46	NaN	298.76	596.24	NaN	695.71	381.35	NaN
535.73	265.61	NaN	311.53	615.53	NaN	363.34	684.19	NaN	545.96	690.4	NaN	296.31	590.92	NaN	702.16	381.63	NaN
535.73	265.61	NaN	309.79	607.46	NaN	356.52	678.1	NaN	534.25	694.92	NaN	293.43	584.63	NaN	710.44	382.54	NaN
535.73	265.61	NaN	308.25	599.3	NaN	351.3	673.57	NaN	524.2	698.78	NaN	290.52	577.09	NaN	715.83	382.79	NaN
535.85	265.65	NaN	306.63	592.17	NaN	348.59	669.72	NaN	514.88	702.33	NaN	287.92	568.03	NaN	720.67	383.39	NaN
535.73	265.61	NaN	304.58	586.08	NaN	343.73	664.87	NaN	506.12	705.4	NaN	284.38	559.57	NaN	723.98	383.72	NaN
535.92	265.63	NaN	302.24	579.39	NaN	340.1	661.62	NaN	498.1	707.57	NaN	282.61	552.71	NaN	728.57	384.38	NaN
535.73	265.61	NaN	300.55	574.17	NaN	336.19	657.6	NaN	481.14	709.79	NaN	281.07	542.76	NaN	732.12	386.37	NaN
535.73	265.61	NaN	298.82	568.69	NaN	331.75	651.95	NaN	463.14	710.89	NaN	278.51	533.82	NaN	735.57	389.67	NaN
536.02	265.61	NaN	295.92	563.17	NaN	327.65	647.5	NaN	446.56	712.03	NaN	277.47	526.95	NaN	738.67	392.77	NaN
535.64	265.64	NaN	293.1	556.88	NaN	325.16	643.69	NaN	432.19	712.46	NaN	277.13	519.88	NaN	741.65	395.7	NaN
536.02	265.61	NaN	290.32	550.72	NaN	323.32	636.86	NaN	419.32	710.02	NaN	276.15	512.42	NaN	744.59	398.49	NaN
535.94	265.62	NaN	286.97	543.31	NaN	321.59	630.02	NaN	406.39	700.91	NaN	274.85	506.3	NaN	743.79	403.3	NaN
536.02	265.61	NaN	284.47	537.92	NaN	320.02	623.91	NaN	395.44	691.51	NaN	274.63	501.15	NaN	742.72	413.09	NaN
535.94	265.62	NaN	281.79	532.66	NaN	318.92	619.48	NaN	385.88	681.33	NaN	275.58	496.17	NaN	741.17	424.45	NaN
535.92	265.63	NaN	278.45	525.33	NaN	317.75	614.56	NaN	378.42	665.58	NaN	274.81	488.57	NaN	739.29	434.13	NaN
535.94	265.62	NaN	275.3	516.74	NaN	316.73	610.05	NaN	370.5	649.38	NaN	273.03	481.61	NaN	737.94	443.06	NaN
535.92	265.63	NaN	273.71	507.6	NaN	315.84	606.02	NaN	364.09	635.11	NaN	273.26	475.96	NaN	736.74	450.02	NaN
535.73	265.61	NaN	272.31	499.66	NaN	313.39	600.33	NaN	358.37	622.11	NaN	NaN	NaN	NaN	735.41	457.48	NaN
535.92	265.63	NaN	271.21	492.02	NaN	310.05	592.58	NaN	353.42	610.17	NaN	NaN	NaN	NaN	734.37	464.07	NaN
535.73	265.61	NaN	NaN	NaN	NaN	307.03	584.93	NaN	349.12	599.32	NaN	278.95	449.89	NaN	733.67	468.97	NaN
535.92	265.63	NaN	270.57	479.46	NaN	304.5	577.66	NaN	345.55	589.92	NaN	280.93	441.75	NaN	730.64	475.62	NaN
535.82	265.58	NaN	270.98	472.66	NaN	300.51	566.39	NaN	342.27	581.39	NaN	281.97	434.63	NaN	724	485.41	NaN
535.92	265.63	NaN	271.74	465.02	NaN	297.18	556.21	NaN	339.13	573.03	NaN	282.84	428.14	NaN	722.37	489.06	NaN
535.73	265.61	NaN	273	457.54	NaN	294.22	545.56	NaN	336.35	565.08	NaN	283.02	422.64	NaN	NaN	NaN	NaN
535.92	265.63	NaN	274.51	449.46	NaN	291.48	535.95	NaN	333.61	557.29	NaN	284.11	418.45	NaN	NaN	NaN	NaN
535.92	265.63	NaN	275.67	443.13	NaN	289.17	527.39	NaN	331.31	550.42	NaN	292.15	421.12	NaN	NaN	NaN	NaN
535.82	265.58	NaN	276.77	437.36	NaN	287.14	520.14	NaN	329.3	544.54	NaN	298.09	430.65	NaN	NaN	NaN	NaN
536.05	265.67	NaN	277.34	432.62	NaN	284.97	512.57	NaN	327.24	538.7	NaN	302.02	437.85	NaN	NaN	NaN	NaN
535.73	265.61	NaN	279.42	424.05	NaN	283.3	506.13	NaN	325.47	533.57	NaN	304.65	443.51	NaN	NaN	NaN	NaN
535.92	265.63	NaN	281.88	415.57	NaN	281.68	500.51	NaN	321.22	527.68	NaN	306.72	448.69	NaN	NaN	NaN	NaN
535.64	265.64	NaN	284.71	408.47	NaN	280.15	494.77	NaN	313.58	517.65	NaN	308.85	453.65	NaN	NaN	NaN	NaN
536.02	265.61	NaN	286.76	403.15	NaN	278.67	489.64	NaN	307.68	508.84	NaN	310.79	458.84	NaN	NaN	NaN	NaN
535.82	265.58	NaN	289.4	397.58	NaN	274.76	479.24	NaN	302.54	500.42	NaN	309.25	466.28	NaN	NaN	NaN	NaN
535.64	265.64	NaN	292	392.27	NaN	273.92	470.32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
535.92	265.63	NaN	294.25	388.07	NaN	275.07	458.73	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
535.64	265.64	NaN	296.57	384.17	NaN	276.25	447.37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
535.82	265.58	NaN	299.65	380.8	NaN	278.22	437.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
535.85	265.65	NaN	306	384.41	NaN	280.8	428.8	NaN	286.12	468.62	NaN	290.58	496.36	NaN	NaN	NaN	NaN
535.92	265.63	NaN	312.91	393.21	NaN	284.4	419.42	NaN	284.11	463.36	NaN	287.77	499.4	NaN	698.63	577.54	NaN
535.73	265.61	NaN	318.63	400.98	NaN	287.3	411.84	NaN	282.39	458.32	NaN	284.61	503.35	NaN	694.64	585.82	NaN
535.92	265.63	NaN	321.53	405.9	NaN	289.49	406.69	NaN	280.97	454.13	NaN	282.22	506.38	NaN	691.51	591.92	NaN
535.64	265.64	NaN	324.08	410.42	NaN	297.37	405.66	NaN	280.42	449.3	NaN	280.59	509.39	NaN	688.67	597.5	NaN
536.02	265.61	NaN	326.27	414.04	NaN	304.47	411.65	NaN	282.36	443.47	NaN	280.46	515.1	NaN	686.1	602.93	NaN
535.82	265.58	NaN	327.64	416.3	NaN	309.81	417.92	NaN	285.46	436.89	NaN	280.63	518.08	NaN	683.73	607.59	NaN
535.92	265.63	NaN	329.53	418.8	NaN	313.14	421.53	NaN	288.9	431.47	NaN	281.04	520.63	NaN	681.53	611.93	NaN
535.64	265.64	NaN	332.52	421.02	NaN	318.13	427.22	NaN	292.27	426.66	NaN	281.3	523.93	NaN	679.33	616.13	NaN
535.95	265.71	NaN	339.43	416.54	NaN	321.02	430.74	NaN	294.95	423.08	NaN	281.66	527.8	NaN	677.09	620.38	NaN
535.64	265.64	NaN	344.88	411.65	NaN	322.41	433.6	NaN	297.54	419.57	NaN	286.56	528.48	NaN	675.63	623.19	NaN
535.64	265.64	NaN	351.3	406.82	NaN	324.28	435.99	NaN	299.31	417.34	NaN	286.78	527.37	NaN	674.09	626.05	NaN
535.92	265.63	NaN	356.76	401.98	NaN	325.99	437.78	NaN	302.17	413.41	NaN	287.67	521.36	NaN	672.25	629.16	NaN
535.73	265.61	NaN	361.5	393.48	NaN	328.33	440.03	NaN	303.66	411.7	NaN	289	516.09	NaN	670.52	631.29	NaN
535.92	265.63	NaN	365.52	385.77	NaN	330.29	441.65	NaN	305.46	409.23	NaN	290.27	509.76	NaN	663.4	635.38	NaN
535.64	265.64	NaN	369.04	379.16	NaN	334.65	443.93	NaN	307.64	406.56	NaN	290.54	505.1	NaN	657.62	637.32	NaN
535.92	265.63	NaN	372.12	373.4	NaN	338.81	439.13	NaN	308.95	404.83	NaN	290.74	496.36	NaN	653.11	638.75	NaN
535.82	265.58	NaN	375.06	368.06	NaN	342.86	430.75	NaN	310.71	402.58	NaN	290.33	485.58	NaN	648.94	640.19	NaN
535.92	265.63	NaN	377.65	363.51	NaN	346.77	423.2	NaN	311.88	401.2	NaN	289.7	475.61	NaN	646.55	641.52	NaN
535.82	265.58	NaN	379.96	359.56	NaN	352.84	413.71	NaN	313.34	399.3	NaN	289.38	467.21	NaN	640.41	644.29	NaN
535.83	265.67	NaN	382.68	354.89	NaN	358.33	404.93	NaN	314.49	398.01	NaN	289.37	459.5	NaN	634.73	648.24	NaN
535.82	265.58	NaN	384.75	351.33	NaN	359.28	385.18	NaN	315.78	396.3	NaN	289.06	451.39	NaN	NaN	NaN	NaN
535.92	265.63	NaN	385.61	344.39	NaN	360.38	364.68	NaN	316.6	395.17	NaN	290.38	439.04	NaN	NaN	NaN	NaN
535.73	265.61	NaN	385.05	334.02	NaN	362.46	346.83	NaN	317.39	394.19	NaN	293.23	427.6	NaN	NaN	NaN	NaN
535.73	265.61	NaN	384.16	324.89	NaN	364.78	331.41	NaN	318.47	392.86	NaN	295.39	418.5	NaN	NaN	NaN	NaN
535.73	265.61	NaN	383.51	318.74	NaN	366.92	319.61	NaN	322.79	388.48	NaN	297.17	410.65	NaN	NaN	NaN	NaN
535.73	265.61	NaN	382.69	311.52	NaN	368.39	309.51	NaN	328.33	382.52	NaN	298.61	403.05	NaN	572.46	673.33	NaN
535.82	265.58	NaN	382.35	307	NaN	368.15	300.97	NaN	331.02	379.86	NaN	301.94	394.59	NaN	567.55	674.83	NaN
