X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
703.38	388.41	NaN	589.94	742.78	NaN	527.79	743.29	NaN	NaN	NaN	NaN	568.1	707.75	NaN	NaN	NaN	NaN
703.32	388.18	NaN	599.87	739.54	NaN	536.13	740.74	NaN	499.57	744	NaN	569.24	705.74	NaN	462.57	735.55	NaN
704.22	389.15	NaN	610.13	736.67	NaN	543.47	739.74	NaN	501.79	744.66	NaN	570.63	703.45	NaN	469.17	737.42	NaN
704.2	389.11	NaN	617.86	734.61	NaN	549.98	739.37	NaN	504.47	744.67	NaN	572.16	701.07	NaN	476.41	739.84	NaN
704.24	389.12	NaN	625.59	732.55	NaN	556.18	738.81	NaN	513.05	744.98	NaN	573.07	699.49	NaN	482.14	741.55	NaN
704.2	389.14	NaN	631.6	730.49	NaN	565.78	739.85	NaN	520.63	745.42	NaN	574.75	696.89	NaN	485.93	743.02	NaN
704.22	389.18	NaN	640.78	725.63	NaN	575.28	739.56	NaN	530.61	745.81	NaN	576.57	694	NaN	489.79	743.49	NaN
703.45	388.45	NaN	647.39	722.5	NaN	583.43	739.46	NaN	537.89	745.93	NaN	578.92	692.13	NaN	495.46	744.7	NaN
703.38	388.3	NaN	652.89	720.07	NaN	594.52	737.3	NaN	544.69	746.03	NaN	583.76	691.65	NaN	500.51	745.95	NaN
703.37	388.37	NaN	657.98	718.07	NaN	605.21	736.71	NaN	551.25	746.05	NaN	590.19	691.77	NaN	504.8	745.96	NaN
703.32	388.33	NaN	664.29	715.05	NaN	614.5	735.07	NaN	556.76	745.85	NaN	595.08	692.05	NaN	511.26	746.67	NaN
703.38	388.49	NaN	670.53	710.94	NaN	622.9	733.39	NaN	562.61	745.26	NaN	599.2	692.1	NaN	515.29	747.07	NaN
703.39	388.53	NaN	677.5	706.84	NaN	630.71	731.25	NaN	566.97	745.3	NaN	603.61	692.39	NaN	521.95	748.05	NaN
703.37	388.37	NaN	683.79	703.51	NaN	638.74	727.17	NaN	570.31	745.38	NaN	608.42	691.92	NaN	528.18	747.71	NaN
703.38	388.3	NaN	690.02	699.65	NaN	644.75	724.41	NaN	578.51	742.75	NaN	613.09	690.15	NaN	538.59	748.32	NaN
703.38	388.41	NaN	697.55	692.68	NaN	650.96	721.29	NaN	588.74	740.8	NaN	616.63	688.51	NaN	545	748.73	NaN
703.38	388.41	NaN	704.13	687.13	NaN	656.11	718.3	NaN	598.06	738.22	NaN	619.87	688.29	NaN	551.58	747.51	NaN
703.37	388.37	NaN	710.65	682.03	NaN	666.33	712.46	NaN	608.53	735.58	NaN	629.42	689.17	NaN	556	746.91	NaN
703.38	388.41	NaN	716.26	677.89	NaN	673.57	707.34	NaN	617.32	733.72	NaN	640.75	689.17	NaN	563.73	746.34	NaN
704.22	389.15	NaN	721.35	674.19	NaN	683.51	701.34	NaN	626.05	731.14	NaN	652.98	690.17	NaN	567.6	745.95	NaN
703.38	388.41	NaN	726.78	668.43	NaN	690.6	697.23	NaN	634.67	728.61	NaN	662.8	690	NaN	573.84	744.95	NaN
703.32	388.22	NaN	732.79	662.09	NaN	696.74	693.33	NaN	642.1	725.97	NaN	672.51	689.25	NaN	580.88	744.83	NaN
703.38	388.41	NaN	737.9	656.89	NaN	700.63	690.63	NaN	649.32	723.56	NaN	679.04	688.89	NaN	587.88	744.19	NaN
703.39	388.53	NaN	743.78	648.3	NaN	711.7	683.32	NaN	654.55	721.43	NaN	688.4	685.58	NaN	594.87	742.96	NaN
703.39	388.53	NaN	748.23	640.6	NaN	719.57	675.44	NaN	660.24	718.18	NaN	695.06	682.64	NaN	605.66	739.51	NaN
703.39	388.53	NaN	752.79	633.66	NaN	726.53	668.11	NaN	664.55	715.7	NaN	701.86	678.54	NaN	613.73	737.96	NaN
703.37	388.37	NaN	757.51	627.59	NaN	732.68	661.29	NaN	670.9	711.52	NaN	709.09	673.44	NaN	621.51	734.24	NaN
704.18	389.3	NaN	761.41	622.66	NaN	737.85	655.66	NaN	676.87	706.52	NaN	715.45	666.97	NaN	631.57	730.29	NaN
703.38	388.26	NaN	765.2	618.16	NaN	742.81	649.96	NaN	682.56	702.38	NaN	721.7	658.39	NaN	639.88	727.53	NaN
703.38	388.41	NaN	769.63	610.03	NaN	746.69	645.61	NaN	688.05	697.41	NaN	726.89	651.4	NaN	647.38	725.25	NaN
703.38	388.41	NaN	774.1	602.87	NaN	752.34	640.33	NaN	695.51	691.68	NaN	732.44	643.37	NaN	655.1	721.27	NaN
703.37	388.37	NaN	777.44	595.95	NaN	755.6	635.94	NaN	702.72	685.82	NaN	736.91	636.43	NaN	665.15	715.83	NaN
703.38	388.41	NaN	780.16	589.05	NaN	759.05	629.91	NaN	712.48	679.76	NaN	740.23	629.79	NaN	674.44	711.67	NaN
703.38	388.41	NaN	783.21	583.2	NaN	762.74	624.28	NaN	719.93	673.93	NaN	745.87	621.73	NaN	681.22	707.63	NaN
703.37	388.37	NaN	786.29	574.36	NaN	765.3	620.17	NaN	726.22	668.28	NaN	751.63	610.04	NaN	687.17	703.73	NaN
703.37	388.37	NaN	789.69	563.59	NaN	767.37	616.31	NaN	733.52	661.49	NaN	756.33	599.64	NaN	694.27	698.23	NaN
