X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	
703.38	388.41	0.6538	589.94	742.78	0.98883	527.79	743.29	0.57315	NaN	NaN	NaN	568.1	707.75	0.86467	NaN	NaN	NaN
703.32	388.18	0.6538	599.87	739.54	0.98883	536.13	740.74	0.57315	499.57	744	0.92586	569.24	705.74	0.86467	462.57	735.55	0.99783
704.22	389.15	0.6538	610.13	736.67	0.98883	543.47	739.74	0.57315	501.79	744.66	0.92586	570.63	703.45	0.86467	469.17	737.42	0.99783
704.2	389.11	0.6538	617.86	734.61	0.98883	549.98	739.37	0.57315	504.47	744.67	0.92586	572.16	701.07	0.86467	476.41	739.84	0.99783
704.24	389.12	0.6538	625.59	732.55	0.98883	556.18	738.81	0.57315	513.05	744.98	0.92586	573.07	699.49	0.86467	482.14	741.55	0.99783
704.2	389.14	0.6538	631.6	730.49	0.98883	565.78	739.85	0.57315	520.63	745.42	0.92586	574.75	696.89	0.86467	485.93	743.02	0.99783
704.22	389.18	0.6538	640.78	725.63	0.98883	575.28	739.56	0.57315	530.61	745.81	0.92586	576.57	694	0.86467	489.79	743.49	0.99783
703.45	388.45	0.6538	647.39	722.5	0.98883	583.43	739.46	0.57315	537.89	745.93	0.92586	578.92	692.13	0.86467	495.46	744.7	0.99783
703.38	388.3	0.6538	652.89	720.07	0.98883	594.52	737.3	0.57315	544.69	746.03	0.92586	583.76	691.65	0.86467	500.51	745.95	0.99783
703.37	388.37	0.6538	657.98	718.07	0.98883	605.21	736.71	0.57315	551.25	746.05	0.92586	590.19	691.77	0.86467	504.8	745.96	0.99783
703.32	388.33	0.6538	664.29	715.05	0.98883	614.5	735.07	0.57315	556.76	745.85	0.92586	595.08	692.05	0.86467	511.26	746.67	0.99783
703.38	388.49	0.6538	670.53	710.94	0.98883	622.9	733.39	0.57315	562.61	745.26	0.92586	599.2	692.1	0.86467	515.29	747.07	0.99783
703.39	388.53	0.6538	677.5	706.84	0.98883	630.71	731.25	0.57315	566.97	745.3	0.92586	603.61	692.39	0.86467	521.95	748.05	0.99783
703.37	388.37	0.6538	683.79	703.51	0.98883	638.74	727.17	0.57315	570.31	745.38	0.92586	608.42	691.92	0.86467	528.18	747.71	0.99783
703.38	388.3	0.6538	690.02	699.65	0.98883	644.75	724.41	0.57315	578.51	742.75	0.92586	613.09	690.15	0.86467	538.59	748.32	0.99783
703.38	388.41	0.6538	697.55	692.68	0.98883	650.96	721.29	0.57315	588.74	740.8	0.92586	616.63	688.51	0.86467	545	748.73	0.99783
703.38	388.41	0.6538	704.13	687.13	0.98883	656.11	718.3	0.57315	598.06	738.22	0.92586	619.87	688.29	0.86467	551.58	747.51	0.99783
703.37	388.37	0.6538	710.65	682.03	0.98883	666.33	712.46	0.57315	608.53	735.58	0.92586	629.42	689.17	0.86467	556	746.91	0.99783
703.38	388.41	0.6538	716.26	677.89	0.98883	673.57	707.34	0.57315	617.32	733.72	0.92586	640.75	689.17	0.86467	563.73	746.34	0.99783
704.22	389.15	0.6538	721.35	674.19	0.98883	683.51	701.34	0.57315	626.05	731.14	0.92586	652.98	690.17	0.86467	567.6	745.95	0.99783
