7.777640000000000100e+02 8.006299999999999955e+02 7.777640000000000100e+02 8.006299999999999955e+02
7.776829999999999927e+02 8.007010000000000218e+02 7.776829999999999927e+02 8.007010000000000218e+02
7.776649999999999636e+02 8.007770000000000437e+02 7.776649999999999636e+02 8.007770000000000437e+02
7.776499999999999773e+02 8.005049999999999955e+02 7.776499999999999773e+02 8.005049999999999955e+02
7.778469999999999800e+02 7.999030000000000200e+02 7.778469999999999800e+02 7.999030000000000200e+02
7.780130000000000337e+02 7.998369999999999891e+02 7.780130000000000337e+02 7.998369999999999891e+02
7.779260000000000446e+02 7.998410000000000082e+02 7.779260000000000446e+02 7.998410000000000082e+02
7.779199999999999591e+02 8.000839999999999463e+02 7.779199999999999591e+02 8.000839999999999463e+02
7.779130000000000109e+02 8.001250000000000000e+02 7.779130000000000109e+02 8.001250000000000000e+02
7.780900000000000318e+02 7.996029999999999518e+02 7.780900000000000318e+02 7.996029999999999518e+02
7.780950000000000273e+02 7.992390000000000327e+02 7.780950000000000273e+02 7.992390000000000327e+02
7.779950000000000045e+02 7.994489999999999554e+02 7.779950000000000045e+02 7.994489999999999554e+02
7.779909999999999854e+02 7.991820000000000164e+02 7.779909999999999854e+02 7.991820000000000164e+02
7.779089999999999918e+02 7.996119999999999663e+02 7.779089999999999918e+02 7.996119999999999663e+02
7.779020000000000437e+02 7.999210000000000491e+02 7.779020000000000437e+02 7.999210000000000491e+02
7.778550000000000182e+02 7.997150000000000318e+02 7.778550000000000182e+02 7.997150000000000318e+02
7.779230000000000018e+02 7.992350000000000136e+02 7.779230000000000018e+02 7.992350000000000136e+02
7.779660000000000082e+02 7.993419999999999845e+02 7.779660000000000082e+02 7.993419999999999845e+02
7.779389999999999645e+02 7.993959999999999582e+02 7.779389999999999645e+02 7.993959999999999582e+02
7.779170000000000300e+02 7.995839999999999463e+02 7.779170000000000300e+02 7.995839999999999463e+02
7.778790000000000191e+02 7.995380000000000109e+02 7.778790000000000191e+02 7.995380000000000109e+02
7.779030000000000200e+02 7.995230000000000246e+02 7.779030000000000200e+02 7.995230000000000246e+02
7.779629999999999654e+02 7.993799999999999955e+02 7.779629999999999654e+02 7.993799999999999955e+02
7.780779999999999745e+02 7.992820000000000391e+02 7.780779999999999745e+02 7.992820000000000391e+02
7.781029999999999518e+02 7.994519999999999982e+02 7.781029999999999518e+02 7.994519999999999982e+02
7.781140000000000327e+02 7.992889999999999873e+02 7.781140000000000327e+02 7.992889999999999873e+02
7.781950000000000500e+02 7.995049999999999955e+02 7.781950000000000500e+02 7.995049999999999955e+02
7.782150000000000318e+02 7.995650000000000546e+02 7.782150000000000318e+02 7.995650000000000546e+02
7.784329999999999927e+02 7.991090000000000373e+02 7.784329999999999927e+02 7.991090000000000373e+02
7.784500000000000455e+02 7.994460000000000264e+02 7.784500000000000455e+02 7.994460000000000264e+02
7.784790000000000418e+02 7.991119999999999663e+02 7.784790000000000418e+02 7.991119999999999663e+02
7.784210000000000491e+02 7.995170000000000528e+02 7.784210000000000491e+02 7.995170000000000528e+02
7.784900000000000091e+02 7.991209999999999809e+02 7.784900000000000091e+02 7.991209999999999809e+02
7.784049999999999727e+02 7.991399999999999864e+02 7.784049999999999727e+02 7.991399999999999864e+02
7.783519999999999754e+02 7.988310000000000173e+02 7.783519999999999754e+02 7.988310000000000173e+02
7.783049999999999500e+02 7.988469999999999800e+02 7.783049999999999500e+02 7.988469999999999800e+02
7.782309999999999945e+02 7.990009999999999764e+02 7.782309999999999945e+02 7.990009999999999764e+02
7.781280000000000427e+02 7.990779999999999745e+02 7.781280000000000427e+02 7.990779999999999745e+02
7.782390000000000327e+02 7.987619999999999436e+02 7.782390000000000327e+02 7.987619999999999436e+02
7.783150000000000546e+02 7.983799999999999955e+02 7.783150000000000546e+02 7.983799999999999955e+02
