0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.746029999999999518e+02 7.775499999999999545e+02 9.746029999999999518e+02 7.775499999999999545e+02
9.742699999999999818e+02 7.778690000000000282e+02 9.742699999999999818e+02 7.778690000000000282e+02
9.741499999999999773e+02 7.781369999999999436e+02 9.741499999999999773e+02 7.781369999999999436e+02
9.745030000000000427e+02 7.779059999999999491e+02 9.745030000000000427e+02 7.779059999999999491e+02
9.745180000000000291e+02 7.780860000000000127e+02 9.745180000000000291e+02 7.780860000000000127e+02
9.745860000000000127e+02 7.780539999999999736e+02 9.745860000000000127e+02 7.780539999999999736e+02
9.752960000000000491e+02 7.774460000000000264e+02 9.752960000000000491e+02 7.774460000000000264e+02
9.749829999999999472e+02 7.777859999999999445e+02 9.749829999999999472e+02 7.777859999999999445e+02
9.746490000000000009e+02 7.780080000000000382e+02 9.746490000000000009e+02 7.780080000000000382e+02
9.747880000000000109e+02 7.780729999999999791e+02 9.747880000000000109e+02 7.780729999999999791e+02
9.748179999999999836e+02 7.780399999999999636e+02 9.748179999999999836e+02 7.780399999999999636e+02
9.746549999999999727e+02 7.782300000000000182e+02 9.746549999999999727e+02 7.782300000000000182e+02
9.750309999999999491e+02 7.780529999999999973e+02 9.750309999999999491e+02 7.780529999999999973e+02
9.751649999999999636e+02 7.781430000000000291e+02 9.751649999999999636e+02 7.781430000000000291e+02
9.749880000000000564e+02 7.783039999999999736e+02 9.749880000000000564e+02 7.783039999999999736e+02
9.750969999999999800e+02 7.782720000000000482e+02 9.750969999999999800e+02 7.782720000000000482e+02
9.753170000000000073e+02 7.782409999999999854e+02 9.753170000000000073e+02 7.782409999999999854e+02
9.755059999999999718e+02 7.783210000000000264e+02 9.755059999999999718e+02 7.783210000000000264e+02
9.750520000000000209e+02 7.786920000000000073e+02 9.750520000000000209e+02 7.786920000000000073e+02
9.756879999999999882e+02 7.782430000000000518e+02 9.756879999999999882e+02 7.782430000000000518e+02
9.759410000000000309e+02 7.780940000000000509e+02 9.759410000000000309e+02 7.780940000000000509e+02
9.756390000000000100e+02 7.783869999999999436e+02 9.756390000000000100e+02 7.783869999999999436e+02
9.760339999999999918e+02 7.780869999999999891e+02 9.760339999999999918e+02 7.780869999999999891e+02
9.765410000000000537e+02 7.776910000000000309e+02 9.765410000000000537e+02 7.776910000000000309e+02
9.763790000000000191e+02 7.778569999999999709e+02 9.763790000000000191e+02 7.778569999999999709e+02
9.766040000000000418e+02 7.776929999999999836e+02 9.766040000000000418e+02 7.776929999999999836e+02
9.764940000000000282e+02 7.778360000000000127e+02 9.764940000000000282e+02 7.778360000000000127e+02
9.765130000000000337e+02 7.778609999999999900e+02 9.765130000000000337e+02 7.778609999999999900e+02
9.764189999999999827e+02 7.778880000000000337e+02 9.764189999999999827e+02 7.778880000000000337e+02
9.768519999999999754e+02 7.774900000000000091e+02 9.768519999999999754e+02 7.774900000000000091e+02
9.768669999999999618e+02 7.776939999999999600e+02 9.768669999999999618e+02 7.776939999999999600e+02
9.772580000000000382e+02 7.773289999999999509e+02 9.772580000000000382e+02 7.773289999999999509e+02
9.771580000000000155e+02 7.773869999999999436e+02 9.771580000000000155e+02 7.773869999999999436e+02
9.773650000000000091e+02 7.772380000000000564e+02 9.773650000000000091e+02 7.772380000000000564e+02
9.773390000000000555e+02 7.772690000000000055e+02 9.773390000000000555e+02 7.772690000000000055e+02
9.772359999999999900e+02 7.774030000000000200e+02 9.772359999999999900e+02 7.774030000000000200e+02
9.774840000000000373e+02 7.771380000000000337e+02 9.774840000000000373e+02 7.771380000000000337e+02
9.772150000000000318e+02 7.773859999999999673e+02 9.772150000000000318e+02 7.773859999999999673e+02
9.774679999999999609e+02 7.773120000000000118e+02 9.774679999999999609e+02 7.773120000000000118e+02
9.771169999999999618e+02 7.774439999999999600e+02 9.771169999999999618e+02 7.774439999999999600e+02
9.772530000000000427e+02 7.773229999999999791e+02 9.772530000000000427e+02 7.773229999999999791e+02
9.777569999999999482e+02 7.769700000000000273e+02 9.777569999999999482e+02 7.769700000000000273e+02
9.776409999999999627e+02 7.770779999999999745e+02 9.776409999999999627e+02 7.770779999999999745e+02
9.777740000000000009e+02 7.769829999999999472e+02 9.777740000000000009e+02 7.769829999999999472e+02
9.772830000000000155e+02 7.774260000000000446e+02 9.772830000000000155e+02 7.774260000000000446e+02
9.772549999999999955e+02 7.774089999999999918e+02 9.772549999999999955e+02 7.774089999999999918e+02
9.773079999999999927e+02 7.774529999999999745e+02 9.773079999999999927e+02 7.774529999999999745e+02
9.772970000000000255e+02 7.774919999999999618e+02 9.772970000000000255e+02 7.774919999999999618e+02
9.778350000000000364e+02 7.772530000000000427e+02 9.778350000000000364e+02 7.772530000000000427e+02
9.774930000000000518e+02 7.776559999999999491e+02 9.774930000000000518e+02 7.776559999999999491e+02
9.773940000000000055e+02 7.778579999999999472e+02 9.773940000000000055e+02 7.778579999999999472e+02
9.773600000000000136e+02 7.779640000000000555e+02 9.773600000000000136e+02 7.779640000000000555e+02
9.775890000000000555e+02 7.777820000000000391e+02 9.775890000000000555e+02 7.777820000000000391e+02
9.770529999999999973e+02 7.782839999999999918e+02 9.770529999999999973e+02 7.782839999999999918e+02
9.772350000000000136e+02 7.781860000000000355e+02 9.772350000000000136e+02 7.781860000000000355e+02
