1.079059999999999945e+03 9.547989999999999782e+02 1.078869999999999891e+03 9.547300000000000182e+02
1.079029999999999973e+03 9.546699999999999591e+02 1.079200000000000045e+03 9.547140000000000555e+02
1.079279999999999973e+03 9.547930000000000064e+02 1.079140000000000100e+03 9.546920000000000073e+02
1.078809999999999945e+03 9.546509999999999536e+02 1.078849999999999909e+03 9.547079999999999700e+02
1.078759999999999991e+03 9.547019999999999982e+02 1.078930000000000064e+03 9.546630000000000109e+02
1.079069999999999936e+03 9.546250000000000000e+02 1.078819999999999936e+03 9.546190000000000282e+02
1.079069999999999936e+03 9.546359999999999673e+02 1.078720000000000027e+03 9.546230000000000473e+02
1.078740000000000009e+03 9.546559999999999491e+02 1.079069999999999936e+03 9.547359999999999900e+02
1.078839999999999918e+03 9.547780000000000200e+02 1.078819999999999936e+03 9.545739999999999554e+02
1.078849999999999909e+03 9.545499999999999545e+02 1.078539999999999964e+03 9.545140000000000100e+02
1.079329999999999927e+03 9.546559999999999491e+02 1.079019999999999982e+03 9.546190000000000282e+02
1.079049999999999955e+03 9.546440000000000055e+02 1.079019999999999982e+03 9.546430000000000291e+02
1.078640000000000100e+03 9.545470000000000255e+02 1.078759999999999991e+03 9.546119999999999663e+02
1.078880000000000109e+03 9.546150000000000091e+02 1.078529999999999973e+03 9.546059999999999945e+02
1.079039999999999964e+03 9.546670000000000300e+02 1.078619999999999891e+03 9.545380000000000109e+02
1.078980000000000018e+03 9.546009999999999991e+02 1.078930000000000064e+03 9.545700000000000500e+02
1.078539999999999964e+03 9.545249999999999773e+02 1.078779999999999973e+03 9.545359999999999445e+02
1.078750000000000000e+03 9.544439999999999600e+02 1.078880000000000109e+03 9.545729999999999791e+02
1.079210000000000036e+03 9.546009999999999991e+02 1.079059999999999945e+03 9.545660000000000309e+02
1.079130000000000109e+03 9.545650000000000546e+02 1.078970000000000027e+03 9.544909999999999854e+02
1.078970000000000027e+03 9.544679999999999609e+02 1.079150000000000091e+03 9.545750000000000455e+02
1.079109999999999900e+03 9.545670000000000073e+02 1.079130000000000109e+03 9.546069999999999709e+02
1.079309999999999945e+03 9.545950000000000273e+02 1.078829999999999927e+03 9.544279999999999973e+02
1.079180000000000064e+03 9.545839999999999463e+02 1.079019999999999982e+03 9.545810000000000173e+02
1.079130000000000109e+03 9.545289999999999964e+02 1.079079999999999927e+03 9.545589999999999691e+02
1.079160000000000082e+03 9.545650000000000546e+02 1.079130000000000109e+03 9.544360000000000355e+02
1.079039999999999964e+03 9.544640000000000555e+02 1.079329999999999927e+03 9.545480000000000018e+02
1.078940000000000055e+03 9.545259999999999536e+02 1.079319999999999936e+03 9.545330000000000155e+02
1.078809999999999945e+03 9.545240000000000009e+02 1.078970000000000027e+03 9.544589999999999463e+02
1.078990000000000009e+03 9.545230000000000246e+02 1.078910000000000082e+03 9.544909999999999854e+02
1.078950000000000045e+03 9.545549999999999500e+02 1.078750000000000000e+03 9.546119999999999663e+02
1.078859999999999900e+03 9.545969999999999800e+02 1.078920000000000073e+03 9.546090000000000373e+02
1.078880000000000109e+03 9.544660000000000082e+02 1.078480000000000018e+03 9.544550000000000409e+02
1.078920000000000073e+03 9.546399999999999864e+02 1.078960000000000036e+03 9.546109999999999900e+02
1.078950000000000045e+03 9.546680000000000064e+02 1.079109999999999900e+03 9.546599999999999682e+02
1.078630000000000109e+03 9.545119999999999436e+02 1.078660000000000082e+03 9.545940000000000509e+02
1.078289999999999964e+03 9.545309999999999491e+02 1.078799999999999955e+03 9.546000000000000227e+02
1.078859999999999900e+03 9.547500000000000000e+02 1.078900000000000091e+03 9.546409999999999627e+02
1.078940000000000055e+03 9.546770000000000209e+02 1.078910000000000082e+03 9.546630000000000109e+02
1.078950000000000045e+03 9.545220000000000482e+02 1.078920000000000073e+03 9.546459999999999582e+02
1.078890000000000100e+03 9.545549999999999500e+02 1.079029999999999973e+03 9.546219999999999573e+02
1.078779999999999973e+03 9.545610000000000355e+02 1.078869999999999891e+03 9.545470000000000255e+02
1.078710000000000036e+03 9.546319999999999482e+02 1.079640000000000100e+03 9.546889999999999645e+02
1.079410000000000082e+03 9.547699999999999818e+02 1.079690000000000055e+03 9.548500000000000227e+02
1.079210000000000036e+03 9.547809999999999491e+02 1.079619999999999891e+03 9.548070000000000164e+02
1.079400000000000091e+03 9.548830000000000382e+02 1.079099999999999909e+03 9.547580000000000382e+02
1.079359999999999900e+03 9.546720000000000255e+02 1.079109999999999900e+03 9.547530000000000427e+02
1.079279999999999973e+03 9.547290000000000418e+02 1.079430000000000064e+03 9.548110000000000355e+02
1.079420000000000073e+03 9.548099999999999454e+02 1.079569999999999936e+03 9.548550000000000182e+02
1.079480000000000018e+03 9.548680000000000518e+02 1.079420000000000073e+03 9.549020000000000437e+02
1.079579999999999927e+03 9.549690000000000509e+02 1.079470000000000027e+03 9.549510000000000218e+02
1.079599999999999909e+03 9.550040000000000191e+02 1.079519999999999982e+03 9.549539999999999509e+02
1.079430000000000064e+03 9.550170000000000528e+02 1.079190000000000055e+03 9.551169999999999618e+02
1.079529999999999973e+03 9.549610000000000127e+02 1.079490000000000009e+03 9.549809999999999945e+02
1.079259999999999991e+03 9.549429999999999836e+02 1.079529999999999973e+03 9.550249999999999773e+02
1.079569999999999936e+03 9.550000000000000000e+02 1.079269999999999982e+03 9.550339999999999918e+02
1.079299999999999955e+03 9.550529999999999973e+02 1.079220000000000027e+03 9.550510000000000446e+02
1.079400000000000091e+03 9.550199999999999818e+02 1.079259999999999991e+03 9.549690000000000509e+02
1.079170000000000073e+03 9.550629999999999882e+02 1.079279999999999973e+03 9.550850000000000364e+02
1.079140000000000100e+03 9.550289999999999964e+02 1.079380000000000109e+03 9.550480000000000018e+02
1.079180000000000064e+03 9.550839999999999463e+02 1.079119999999999891e+03 9.550769999999999982e+02
1.079559999999999945e+03 9.550449999999999591e+02 1.079650000000000091e+03 9.550940000000000509e+02
1.079299999999999955e+03 9.550929999999999609e+02 1.079029999999999973e+03 9.550969999999999800e+02
1.079289999999999964e+03 9.550639999999999645e+02 1.079400000000000091e+03 9.551340000000000146e+02
1.079440000000000055e+03 9.551530000000000200e+02 1.079349999999999909e+03 9.552329999999999472e+02
1.079309999999999945e+03 9.552759999999999536e+02 1.079569999999999936e+03 9.552000000000000455e+02
1.079279999999999973e+03 9.552949999999999591e+02 1.078910000000000082e+03 9.551910000000000309e+02
1.079059999999999945e+03 9.551960000000000264e+02 1.079119999999999891e+03 9.553229999999999791e+02
1.079009999999999991e+03 9.552430000000000518e+02 1.079059999999999945e+03 9.552150000000000318e+02
1.079039999999999964e+03 9.551989999999999554e+02 1.079240000000000009e+03 9.552630000000000337e+02
1.079240000000000009e+03 9.552140000000000555e+02 1.078750000000000000e+03 9.552649999999999864e+02
1.078789999999999964e+03 9.552619999999999436e+02 1.078799999999999955e+03 9.552530000000000427e+02
1.078829999999999927e+03 9.551900000000000546e+02 1.078849999999999909e+03 9.552789999999999964e+02
1.078710000000000036e+03 9.552319999999999709e+02 1.079109999999999900e+03 9.552250000000000227e+02
1.078809999999999945e+03 9.551810000000000400e+02 1.079309999999999945e+03 9.551770000000000209e+02
1.079279999999999973e+03 9.552409999999999854e+02 1.078670000000000073e+03 9.551710000000000491e+02
1.079029999999999973e+03 9.551879999999999882e+02 1.078980000000000018e+03 9.550750000000000455e+02
1.078950000000000045e+03 9.551159999999999854e+02 1.078710000000000036e+03 9.551109999999999900e+02
1.078940000000000055e+03 9.550449999999999591e+02 1.079009999999999991e+03 9.550099999999999909e+02
1.078759999999999991e+03 9.549909999999999854e+02 1.078819999999999936e+03 9.550040000000000191e+02
1.079009999999999991e+03 9.550829999999999700e+02 1.079319999999999936e+03 9.550599999999999454e+02
1.079089999999999918e+03 9.550679999999999836e+02 1.079000000000000000e+03 9.550320000000000391e+02
1.078809999999999945e+03 9.548880000000000337e+02 1.079049999999999955e+03 9.549460000000000264e+02
1.079089999999999918e+03 9.549909999999999854e+02 1.079039999999999964e+03 9.550309999999999491e+02
1.079250000000000000e+03 9.549089999999999918e+02 1.079329999999999927e+03 9.549710000000000036e+02
1.079150000000000091e+03 9.547809999999999491e+02 1.078799999999999955e+03 9.547380000000000564e+02
1.078809999999999945e+03 9.548089999999999691e+02 1.078539999999999964e+03 9.547200000000000273e+02
1.078819999999999936e+03 9.548010000000000446e+02 1.078690000000000055e+03 9.547599999999999909e+02
